python_time,esp32_hw_time,sensor_name,ax,ay,az,gx,gy,gz,mx,my,mz,q0,q1,q2,q3,quat_roll,quat_pitch,quat_yaw,is_paused_flag
2026-05-29 14:15:09.798,2762219,R_Shank,-0.9859,-2.3376,0.0564,-0.1,-0.99,-1.61,21.23,18.5,25.16,-0.728782,0.000458,-0.678152,0.094546,-0.18,-0.02,-0.18,0
2026-05-29 14:15:09.799,3715144,L_Shank,-0.7859,0.1546,0.4575,4.21,4.25,5.62,0.0,0.0,0.0,0.481033,-0.314035,0.344462,0.742485,13.01,1.61,23.9,0
2026-05-29 14:15:09.800,2762229,R_Shank,-0.98,-2.856,0.0439,-0.1,-1.0,-1.59,21.4,18.66,25.01,-0.728782,0.000458,-0.678152,0.094516,-0.17,-0.02,-0.17,0
2026-05-29 14:15:09.801,3715154,L_Shank,-0.7546,0.182,0.3721,3.66,2.93,4.58,24.19,-53.92,2.69,0.4803,-0.314554,0.345805,0.742088,13.24,1.73,24.1,0
2026-05-29 14:15:09.802,2762239,R_Shank,-0.9786,3.0568,0.0472,-0.11,-1.02,-1.58,0.0,0.0,0.0,-0.728751,0.000458,-0.678182,0.094516,-0.2,-0.02,-0.2,0
2026-05-29 14:15:09.803,3715164,L_Shank,-0.7086,0.1942,0.3524,3.14,2.04,3.9,24.53,-54.62,3.63,0.479446,-0.315073,0.347423,0.741691,13.53,1.88,24.35,0
2026-05-29 14:15:09.805,3715139,L_Ankle,-0.9995,-0.0173,0.0779,-0.4,-0.66,-1.12,59.32,-3.48,21.89,0.735801,0.084902,0.666402,-0.085269,0.13,0.01,0.11,0
2026-05-29 14:15:09.806,3715149,L_Ankle,-1.0054,-0.01,0.0884,-0.39,-0.66,-1.13,59.1,-3.31,19.68,0.735771,0.084902,0.666402,-0.085269,0.13,-0.01,0.11,0
2026-05-29 14:15:09.808,3715159,L_Ankle,-1.0049,-0.0119,0.0918,-0.4,-0.65,-1.12,60.17,-4.39,20.03,0.735771,0.084902,0.666402,-0.085269,0.13,-0.01,0.11,0
2026-05-29 14:15:09.809,3715169,L_Ankle,-1.0059,-0.008,0.0817,-0.4,-0.65,-1.13,0.0,0.0,0.0,0.735771,0.084902,0.666402,-0.085269,0.13,-0.01,0.11,0
2026-05-29 14:15:09.811,3715154,L_Hip,-0.804,-0.49,-0.456,-2.09,0.21,-1.85,12.69,17.72,35.17,0.542833,-0.052278,0.822993,-0.15891,-50.24,12.53,26.15,0
2026-05-29 14:15:09.812,3715164,L_Hip,-0.7834,-0.5268,-0.4546,-1.65,0.35,-2.25,0.0,0.0,0.0,0.543413,-0.056307,0.822748,-0.156804,-50.17,12.49,26.74,0
2026-05-29 14:15:09.814,3715174,L_Hip,-0.7618,-0.5651,-0.455,-1.22,0.51,-2.1,12.0,18.35,36.34,0.543962,-0.060732,0.822474,-0.154607,-50.07,12.42,27.38,0
2026-05-29 14:15:09.815,3715184,L_Hip,-0.7294,-0.5971,-0.4468,-0.67,0.64,-1.51,11.65,16.41,35.19,0.544328,-0.06534,0.82226,-0.15247,-49.98,12.33,28.04,0
2026-05-29 14:15:09.829,2762244,R_Ankle,-0.9982,-0.0468,0.0521,0.99,-1.93,0.05,19.73,15.69,27.49,-0.703116,-0.039766,-0.70983,0.013031,0.65,0.06,0.63,0
2026-05-29 14:15:09.830,2762254,R_Ankle,-1.0247,-0.0537,0.0511,1.0,-1.94,0.05,20.74,15.38,27.19,-0.703085,-0.039796,-0.70983,0.013001,0.62,-0.01,0.6,0
2026-05-29 14:15:09.832,2762264,R_Ankle,-1.0188,-0.0507,0.0478,0.97,-1.96,0.06,0.0,0.0,0.0,-0.703116,-0.039796,-0.709799,0.013001,0.5,-0.0,0.47,0
2026-05-29 14:15:09.834,2762274,R_Ankle,-1.0242,-0.0517,0.054,0.99,-1.93,0.05,19.39,16.64,27.16,-0.703116,-0.039766,-0.709799,0.013001,0.51,-0.01,0.49,0
2026-05-29 14:15:09.835,3715179,L_Shank,-0.7961,0.2216,0.3821,0.73,-0.96,0.17,25.24,-55.96,2.7,0.478561,-0.315226,0.349162,0.741386,13.87,1.98,24.62,0
2026-05-29 14:15:09.836,3715189,L_Shank,-0.8464,0.2485,0.3975,0.34,-0.99,-0.47,0.0,0.0,0.0,0.477218,-0.315989,0.351238,0.740928,14.26,2.16,24.98,0
2026-05-29 14:15:09.838,3715199,L_Shank,-0.9134,0.3009,0.4671,0.41,-0.87,-0.96,24.53,-55.3,3.64,0.476485,-0.315165,0.35313,0.740867,14.68,2.16,25.27,0
2026-05-29 14:15:09.840,3715209,L_Shank,-0.9056,0.3107,0.4887,0.6,-0.67,-0.84,25.24,-55.96,2.7,0.475723,-0.315287,0.354656,0.740562,14.98,2.25,25.51,0
2026-05-29 14:15:09.850,2762265,R_Hip,-1.0874,-0.067,0.2153,0.31,-1.29,1.52,20.55,-8.93,18.65,-0.760399,-0.029572,-0.647755,0.035707,0.01,0.02,0.0,0
2026-05-29 14:15:09.851,2762275,R_Hip,-1.083,-0.0709,0.2096,0.29,-1.28,1.52,19.53,-9.94,18.85,-0.76043,-0.029572,-0.647725,0.035707,0.01,0.01,0.0,0
2026-05-29 14:15:09.853,2762285,R_Hip,-1.0737,-0.0641,0.198,0.31,-1.3,1.53,0.0,0.0,0.0,-0.76043,-0.029572,-0.647725,0.035737,0.0,0.01,-0.01,0
2026-05-29 14:15:09.855,2762295,R_Hip,-1.0943,-0.0714,0.1952,0.31,-1.32,1.53,21.75,-9.73,18.63,-0.76043,-0.029572,-0.647755,0.035737,-0.0,0.03,-0.02,0
2026-05-29 14:15:09.855,3715199,L_Hip,-0.8089,-0.4895,-0.4497,0.0,0.77,0.22,12.16,18.19,36.77,0.544511,-0.069918,0.822138,-0.150609,-49.88,12.22,28.68,0
2026-05-29 14:15:09.856,3715209,L_Hip,-0.8447,-0.435,-0.4425,-0.93,0.37,-0.88,0.0,0.0,0.0,0.544603,-0.074343,0.822016,-0.148717,-49.8,12.1,29.29,0
2026-05-29 14:15:09.858,3715219,L_Hip,-0.7819,-0.4978,-0.4546,-1.02,0.22,-0.7,11.7,18.99,35.18,0.544542,-0.078707,0.822016,-0.146764,-49.77,11.97,29.85,0
2026-05-29 14:15:09.860,3715229,L_Hip,-0.7907,-0.4679,-0.4395,-0.67,0.3,-0.37,11.35,19.3,36.34,0.544328,-0.083041,0.822047,-0.144902,-49.74,11.82,30.39,0
2026-05-29 14:15:09.861,2762277,R_Shank,-1.0183,2.0336,0.0463,-0.11,-1.06,-1.58,21.72,19.31,24.71,-0.728782,0.000488,-0.678152,0.094546,-0.19,-0.02,-0.19,0
2026-05-29 14:15:09.863,2762287,R_Shank,-1.0159,3.0632,0.0439,-0.09,-1.03,-1.58,21.37,19.98,24.72,-0.728782,0.000458,-0.678152,0.094546,-0.18,-0.02,-0.18,0
2026-05-29 14:15:09.864,2762297,R_Shank,-0.9933,-2.9788,0.0463,-0.11,-1.01,-1.59,0.0,0.0,0.0,-0.728782,0.000488,-0.678152,0.094546,-0.19,-0.02,-0.19,0
2026-05-29 14:15:09.866,2762307,R_Shank,-0.9899,-0.0256,0.052,-0.11,-1.01,-1.59,21.07,17.68,25.61,-0.728813,0.000458,-0.678121,0.094546,-0.15,-0.02,-0.15,0
2026-05-29 14:15:09.870,3715214,L_Ankle,-1.0064,-0.0066,0.0807,-0.41,-0.67,-1.12,59.83,-4.03,21.05,0.735771,0.084902,0.666433,-0.085269,0.13,0.01,0.11,0
2026-05-29 14:15:09.870,3715224,L_Ankle,-0.9995,-0.008,0.086,-0.41,-0.64,-1.12,58.27,-4.18,21.19,0.735771,0.084902,0.666433,-0.085269,0.13,0.01,0.11,0
2026-05-29 14:15:09.872,3715234,L_Ankle,-1.0015,-0.01,0.0817,-0.41,-0.65,-1.12,58.75,-2.95,20.01,0.735771,0.084902,0.666402,-0.085269,0.13,-0.01,0.11,0
2026-05-29 14:15:09.874,2762289,R_Hip,-1.106,-0.0792,0.2158,0.3,-1.31,1.53,20.13,-10.14,19.03,-0.760399,-0.029542,-0.647755,0.035737,-0.02,0.02,-0.03,0
2026-05-29 14:15:09.874,3715244,L_Ankle,-1.0084,-0.0022,0.0851,-0.41,-0.67,-1.12,59.67,-5.62,20.19,0.735771,0.084902,0.666402,-0.085269,0.13,-0.01,0.11,0
2026-05-29 14:15:09.875,2762299,R_Hip,-1.0874,-0.0729,0.2033,0.32,-1.29,1.51,20.13,-10.13,19.4,-0.76043,-0.029542,-0.647725,0.035737,-0.02,0.01,-0.03,0
2026-05-29 14:15:09.877,2762309,R_Hip,-1.0791,-0.0724,0.1985,0.3,-1.29,1.52,19.52,-10.74,19.22,-0.76043,-0.029542,-0.647725,0.035768,-0.03,0.01,-0.04,0
2026-05-29 14:15:09.878,2762319,R_Hip,-1.0835,-0.066,0.2067,0.29,-1.31,1.51,0.0,0.0,0.0,-0.76043,-0.029542,-0.647725,0.035768,-0.03,0.01,-0.04,0
2026-05-29 14:15:09.883,2762299,R_Shank,-1.0056,-1.4376,0.0391,-0.09,-1.04,-1.58,20.91,18.17,24.26,-0.728813,0.000458,-0.678121,0.094546,-0.15,-0.02,-0.15,0
2026-05-29 14:15:09.885,2762309,R_Shank,-1.0119,-1.4376,0.0304,-0.09,-1.05,-1.57,21.23,19.15,23.66,-0.728813,0.000458,-0.678121,0.094546,-0.15,-0.02,-0.15,0
2026-05-29 14:15:09.886,2762319,R_Shank,-1.0281,-2.9788,0.0352,-0.09,-1.03,-1.59,0.0,0.0,0.0,-0.728813,0.000458,-0.678091,0.094546,-0.12,-0.04,-0.12,0
2026-05-29 14:15:09.888,2762329,R_Shank,-1.0036,-0.7964,0.0309,-0.09,-1.02,-1.6,22.74,18.96,24.7,-0.728813,0.000458,-0.678121,0.094546,-0.15,-0.02,-0.15,0
2026-05-29 14:15:09.894,3715239,L_Ankle,-0.9966,-0.0144,0.0846,-0.41,-0.66,-1.12,59.31,-2.77,21.89,0.735801,0.084902,0.666402,-0.085269,0.13,0.01,0.11,0
2026-05-29 14:15:09.896,3715249,L_Ankle,-1.0074,-0.0119,0.0855,-0.41,-0.65,-1.12,0.0,0.0,0.0,0.735801,0.084902,0.666402,-0.085269,0.13,0.01,0.11,0
2026-05-29 14:15:09.896,2762312,R_Ankle,-0.9884,-0.0507,0.0348,0.96,-1.91,0.05,19.54,15.86,25.79,-0.703146,-0.039766,-0.709769,0.013001,0.38,-0.01,0.36,0
2026-05-29 14:15:09.898,2762322,R_Ankle,-1.0026,-0.0443,0.0454,0.98,-1.93,0.06,20.07,16.32,27.48,-0.703146,-0.039827,-0.709769,0.01297,0.35,-0.01,0.32,0
2026-05-29 14:15:09.898,3715259,L_Ankle,-1.0044,-0.0154,0.0827,-0.41,-0.65,-1.13,59.29,-3.49,20.53,0.735801,0.084902,0.666372,-0.085269,0.13,-0.01,0.11,0
2026-05-29 14:15:09.900,3715269,L_Ankle,-1.0035,-0.0193,0.0913,-0.4,-0.65,-1.12,59.5,-4.02,21.72,0.735771,0.084902,0.666402,-0.085269,0.13,-0.01,0.11,0
2026-05-29 14:15:09.900,2762332,R_Ankle,-1.0168,-0.0547,0.0415,1.0,-1.94,0.06,19.05,16.96,27.16,-0.703177,-0.039827,-0.709738,0.01294,0.21,-0.01,0.18,0
2026-05-29 14:15:09.902,2762342,R_Ankle,-1.0208,-0.0592,0.0435,0.99,-1.95,0.05,0.0,0.0,0.0,-0.703177,-0.039827,-0.709738,0.01294,0.21,-0.01,0.18,0
2026-05-29 14:15:09.902,3715244,L_Hip,-0.8898,-0.3122,-0.4018,-3.16,-0.77,0.73,12.5,17.87,36.19,0.544176,-0.087191,0.822077,-0.142857,-49.76,11.69,30.89,0
2026-05-29 14:15:09.904,2762314,R_Hip,-1.0909,-0.069,0.199,0.3,-1.32,1.54,19.5,-9.13,21.1,-0.76043,-0.029542,-0.647725,0.035768,-0.03,0.01,-0.04,0
2026-05-29 14:15:09.904,3715254,L_Hip,-0.8663,-0.3269,-0.4192,-4.57,-1.45,0.84,0.0,0.0,0.0,0.543992,-0.091189,0.822169,-0.140599,-49.84,11.59,31.33,0
2026-05-29 14:15:09.907,2762324,R_Hip,-1.107,-0.0817,0.2076,0.31,-1.31,1.54,20.52,-9.33,20.52,-0.76043,-0.029542,-0.647725,0.035768,-0.03,0.01,-0.04,0
2026-05-29 14:15:09.907,3715264,L_Hip,-0.8054,-0.4502,-0.4197,-6.22,-2.17,0.93,12.14,16.9,36.49,0.54384,-0.095218,0.822169,-0.138401,-49.9,11.48,31.8,0
2026-05-29 14:15:09.909,2762334,R_Hip,-1.084,-0.0797,0.211,0.3,-1.29,1.51,0.0,0.0,0.0,-0.76046,-0.029511,-0.647694,0.035768,-0.05,0.01,-0.06,0
2026-05-29 14:15:09.909,3715274,L_Hip,-0.7853,-0.4802,-0.472,-6.2,-2.07,0.64,12.83,17.55,36.76,0.543596,-0.099307,0.822199,-0.136326,-49.94,11.35,32.27,0
2026-05-29 14:15:09.911,3715246,L_Shank,-0.9119,0.2803,0.4805,2.33,0.16,0.21,25.23,-55.63,3.32,0.474868,-0.31547,0.355602,0.740593,15.2,2.31,25.73,0
2026-05-29 14:15:09.911,2762344,R_Hip,-1.0894,-0.0744,0.2014,0.3,-1.29,1.51,19.11,-10.34,19.98,-0.76046,-0.029542,-0.647694,0.035768,-0.03,0.01,-0.04,0
2026-05-29 14:15:09.913,3715256,L_Shank,-0.8934,0.2931,0.4652,2.64,0.23,0.33,0.0,0.0,0.0,0.474075,-0.315348,0.356304,0.740806,15.39,2.31,25.94,0
2026-05-29 14:15:09.914,3715266,L_Shank,-0.843,0.252,0.4335,2.8,0.25,0.37,24.55,-55.61,1.77,0.473342,-0.315226,0.356731,0.741111,15.53,2.3,26.11,0
2026-05-29 14:15:09.916,3715276,L_Shank,-0.327,0.5186,0.5655,2.67,0.21,0.33,24.37,-55.79,2.55,0.472457,-0.315378,0.356853,0.741569,15.63,2.3,26.29,0
2026-05-29 14:15:09.919,3715264,L_Ankle,-0.9937,-0.0129,0.0836,-0.41,-0.64,-1.12,58.78,-3.3,21.37,0.735801,0.084902,0.666372,-0.085269,0.13,-0.01,0.11,0
2026-05-29 14:15:09.920,3715274,L_Ankle,-1.0064,-0.0144,0.0889,-0.41,-0.64,-1.12,0.0,0.0,0.0,0.735801,0.084872,0.666402,-0.085269,0.11,0.01,0.09,0
2026-05-29 14:15:09.922,3715284,L_Ankle,-1.001,-0.0124,0.0884,-0.4,-0.66,-1.12,59.29,-3.13,20.53,0.735801,0.084872,0.666372,-0.085299,0.08,-0.01,0.06,0
2026-05-29 14:15:09.923,2762339,R_Hip,-1.0904,-0.0753,0.2076,0.32,-1.32,1.52,21.35,-10.53,18.63,-0.76043,-0.029511,-0.647725,0.035768,-0.05,0.01,-0.06,0
2026-05-29 14:15:09.925,3715294,L_Ankle,-1.0059,-0.0154,0.0798,-0.41,-0.66,-1.12,59.83,-3.32,21.39,0.735801,0.084872,0.666402,-0.085299,0.08,0.01,0.06,0
2026-05-29 14:15:09.925,2762349,R_Hip,-1.0997,-0.0714,0.1947,0.32,-1.32,1.51,20.12,-9.33,20.15,-0.76046,-0.029542,-0.647694,0.035737,-0.01,0.01,-0.03,0
2026-05-29 14:15:09.927,3715269,L_Shank,-0.6446,0.2451,0.5611,1.81,-0.43,0.29,25.06,-55.46,3.17,0.471541,-0.316019,0.35667,0.741966,15.65,2.34,26.44,0
2026-05-29 14:15:09.928,2762359,R_Hip,-1.0913,-0.0656,0.211,0.31,-1.32,1.51,19.36,-8.54,17.54,-0.76043,-0.029542,-0.647725,0.035737,-0.02,0.01,-0.03,0
2026-05-29 14:15:09.929,3715279,L_Shank,-0.8582,0.2745,0.4023,2.03,-0.72,-0.5,0.0,0.0,0.0,0.470687,-0.316599,0.356059,0.742546,15.6,2.34,26.55,0
2026-05-29 14:15:09.930,2762369,R_Hip,-1.1046,-0.0704,0.1985,0.31,-1.3,1.51,0.0,0.0,0.0,-0.76046,-0.029542,-0.647694,0.035768,-0.03,0.01,-0.04,0
2026-05-29 14:15:09.931,3715289,L_Shank,-0.8396,0.2652,0.4599,1.76,-0.33,-0.03,24.01,-55.46,3.49,0.470077,-0.317362,0.355174,0.743034,15.47,2.36,26.59,0
2026-05-29 14:15:09.932,2762344,R_Shank,-0.9869,-2.3376,0.0285,-0.09,-1.03,-1.59,22.09,17.65,24.99,-0.728813,0.000458,-0.678121,0.094546,-0.15,-0.02,-0.15,0
2026-05-29 14:15:09.933,3715299,L_Shank,-0.8875,0.2471,0.4642,1.64,-0.2,-0.22,24.55,-53.58,2.06,0.469405,-0.3184,0.35432,0.743431,15.34,2.41,26.63,0
2026-05-29 14:15:09.934,2762354,R_Shank,-0.9987,-0.0256,0.0568,-0.09,-1.02,-1.58,0.0,0.0,0.0,-0.728813,0.000427,-0.678121,0.094546,-0.14,-0.02,-0.15,0
2026-05-29 14:15:09.935,2762364,R_Shank,-1.0065,1.5156,0.0592,-0.09,-1.04,-1.59,21.4,18.0,25.31,-0.728813,0.000458,-0.678121,0.094546,-0.15,-0.02,-0.15,0
2026-05-29 14:15:09.937,2762374,R_Shank,-0.9997,1.7744,0.0487,-0.1,-1.04,-1.59,20.56,18.18,25.17,-0.728813,0.000458,-0.678121,0.094546,-0.15,-0.02,-0.15,0
2026-05-29 14:15:09.940,2762356,R_Ankle,-1.0061,-0.0512,0.0439,0.99,-1.92,0.04,19.55,16.17,26.71,-0.703177,-0.039796,-0.709738,0.01297,0.23,-0.01,0.21,0
2026-05-29 14:15:09.942,2762366,R_Ankle,-1.0105,-0.0522,0.0626,0.99,-1.91,0.04,19.05,16.0,27.47,-0.703177,-0.039796,-0.709738,0.01297,0.23,-0.01,0.21,0
2026-05-29 14:15:09.943,2762376,R_Ankle,-1.0065,-0.0522,0.0401,0.98,-1.93,0.06,20.74,16.34,26.56,-0.703177,-0.039796,-0.709738,0.01297,0.23,-0.01,0.21,0
2026-05-29 14:15:09.944,2762386,R_Ankle,-1.0119,-0.0592,0.0387,0.98,-1.94,0.06,0.0,0.0,0.0,-0.703177,-0.039827,-0.709738,0.01297,0.22,-0.01,0.2,0
2026-05-29 14:15:09.951,2762367,R_Shank,-0.9933,-2.4672,0.0371,-0.09,-1.03,-1.58,19.72,18.03,25.32,-0.728782,0.000458,-0.678152,0.094546,-0.18,-0.02,-0.18,0
2026-05-29 14:15:09.952,2762377,R_Shank,-0.9987,-0.7964,0.0429,-0.09,-1.03,-1.59,0.0,0.0,0.0,-0.728782,0.000458,-0.678152,0.094546,-0.18,-0.02,-0.18,0
2026-05-29 14:15:09.954,2762387,R_Shank,-1.0036,-1.308,0.0453,-0.09,-1.03,-1.58,21.24,17.84,25.46,-0.728782,0.000458,-0.678182,0.094516,-0.2,-0.0,-0.2,0
2026-05-29 14:15:09.955,2762397,R_Shank,-0.9972,1.1336,0.0247,-0.09,-1.03,-1.58,21.06,19.32,23.81,-0.728751,0.000519,-0.678182,0.094546,-0.22,-0.02,-0.22,0
2026-05-29 14:15:09.963,2762379,R_Ankle,-1.0105,-0.0562,0.031,0.98,-1.93,0.03,20.05,14.43,26.58,-0.703207,-0.039827,-0.709738,0.01297,0.22,0.06,0.2,0
2026-05-29 14:15:09.965,2762389,R_Ankle,-1.0065,-0.0537,0.0372,0.98,-1.93,0.04,19.9,16.16,27.64,-0.703207,-0.039796,-0.709708,0.01297,0.11,-0.01,0.09,0
2026-05-29 14:15:09.967,2762399,R_Ankle,-1.0075,-0.0512,0.0478,0.99,-1.92,0.06,20.08,16.96,27.47,-0.703177,-0.039796,-0.709738,0.013001,0.25,-0.0,0.23,0
2026-05-29 14:15:09.968,3715312,L_Hip,-0.7785,-0.4576,-0.4352,-4.21,-1.2,1.62,12.64,17.07,36.91,0.543352,-0.103275,0.822199,-0.134312,-49.98,11.23,32.73,0
2026-05-29 14:15:09.969,2762409,R_Ankle,-0.9972,-0.0557,0.0502,1.0,-1.93,0.06,20.58,16.17,27.64,-0.703207,-0.039796,-0.709738,0.01297,0.23,0.06,0.21,0
2026-05-29 14:15:09.970,3715322,L_Hip,-0.7927,-0.4674,-0.4391,-3.7,-0.83,1.8,0.0,0.0,0.0,0.542894,-0.107028,0.82226,-0.132817,-49.99,11.07,33.17,0
2026-05-29 14:15:09.972,3715332,L_Hip,-0.8153,-0.4517,-0.427,-2.67,-0.22,1.33,12.11,16.57,38.23,0.542283,-0.110294,0.822413,-0.131779,-49.98,10.9,33.53,0
2026-05-29 14:15:09.974,2762389,R_Hip,-1.0865,-0.0812,0.2072,0.31,-1.29,1.52,21.32,-9.73,20.89,-0.76046,-0.029511,-0.647694,0.035768,-0.05,0.01,-0.06,0
2026-05-29 14:15:09.974,3715342,L_Hip,-0.7937,-0.4261,-0.4202,-2.29,-0.14,1.25,11.62,16.08,36.64,0.541734,-0.113498,0.822504,-0.130711,-49.98,10.74,33.9,0
2026-05-29 14:15:09.976,2762399,R_Hip,-1.0845,-0.0641,0.2076,0.32,-1.3,1.54,20.15,-8.13,18.28,-0.76046,-0.029511,-0.647694,0.035768,-0.05,0.01,-0.06,0
2026-05-29 14:15:09.976,3715314,L_Ankle,-0.9917,-0.0168,0.0889,-0.4,-0.65,-1.13,58.74,-2.59,20.01,0.735771,0.084841,0.666402,-0.08533,0.03,-0.01,0.01,0
2026-05-29 14:15:09.978,2762409,R_Hip,-1.086,-0.067,0.186,0.29,-1.32,1.52,0.0,0.0,0.0,-0.76046,-0.029511,-0.647694,0.035768,-0.05,0.01,-0.06,0
2026-05-29 14:15:09.978,3715324,L_Ankle,-0.9986,-0.0139,0.0851,-0.41,-0.66,-1.12,0.0,0.0,0.0,0.735801,0.084841,0.666372,-0.08533,0.03,-0.01,0.01,0
2026-05-29 14:15:09.980,3715334,L_Ankle,-0.9981,-0.0139,0.0788,-0.41,-0.65,-1.12,59.31,-3.13,21.55,0.735801,0.084872,0.666402,-0.085299,0.08,0.01,0.06,0
2026-05-29 14:15:09.980,2762419,R_Hip,-1.0928,-0.0709,0.2,0.29,-1.32,1.51,18.73,-9.54,18.86,-0.76046,-0.029511,-0.647694,0.035768,-0.05,0.01,-0.06,0
2026-05-29 14:15:09.982,3715344,L_Ankle,-1.0084,-0.0154,0.0731,-0.41,-0.65,-1.12,60.54,-4.04,21.4,0.735801,0.084872,0.666372,-0.085299,0.08,-0.01,0.06,0
2026-05-29 14:15:09.986,2762402,R_Ankle,-1.0159,-0.0532,0.055,1.0,-1.93,0.05,20.22,14.91,26.73,-0.703238,-0.039827,-0.709708,0.01297,0.1,0.06,0.08,0
2026-05-29 14:15:09.987,2762412,R_Ankle,-1.0144,-0.0582,0.0459,0.98,-1.92,0.04,0.0,0.0,0.0,-0.703238,-0.039827,-0.709677,0.01297,-0.02,-0.0,-0.05,0
2026-05-29 14:15:09.989,2762422,R_Ankle,-1.0124,-0.0498,0.0358,0.98,-1.93,0.06,19.71,16.02,25.94,-0.703269,-0.039827,-0.709677,0.01297,-0.03,0.06,-0.05,0
2026-05-29 14:15:09.989,3715333,L_Hip,-0.7942,-0.4463,-0.4623,-0.91,0.51,0.91,11.94,16.41,37.8,0.541246,-0.11713,0.822535,-0.129429,-49.97,10.58,34.32,0
2026-05-29 14:15:09.991,3715343,L_Hip,-0.8064,-0.4359,-0.4749,-0.36,0.8,0.7,0.0,0.0,0.0,0.540696,-0.121006,0.822535,-0.128117,-49.94,10.41,34.78,0
2026-05-29 14:15:09.991,2762432,R_Ankle,-1.0154,-0.0478,0.0382,1.0,-1.92,0.06,0.0,0.0,0.0,-0.703269,-0.039827,-0.709677,0.01297,-0.03,0.06,-0.05,0
2026-05-29 14:15:09.993,3715353,L_Hip,-0.8359,-0.4065,-0.4594,0.36,1.2,0.6,11.78,16.24,37.36,0.539811,-0.124546,0.822687,-0.127506,-49.89,10.18,35.18,0
2026-05-29 14:15:09.994,3715363,L_Hip,-0.8089,-0.4079,-0.456,0.42,1.14,0.94,10.78,17.19,37.67,0.538835,-0.127445,0.822871,-0.127445,-49.81,9.94,35.51,0
2026-05-29 14:15:09.996,3715339,L_Ankle,-0.9971,-0.0051,0.0889,-0.41,-0.64,-1.12,59.13,-3.66,21.03,0.735801,0.084902,0.666372,-0.085269,0.13,-0.01,0.11,0
2026-05-29 14:15:09.997,2762413,R_Shank,-1.007,-2.4672,0.0395,-0.11,-1.03,-1.59,21.07,18.33,24.41,-0.728751,0.000488,-0.678182,0.094516,-0.21,-0.02,-0.2,0
2026-05-29 14:15:09.998,3715349,L_Ankle,-0.9976,-0.0144,0.0803,-0.41,-0.64,-1.12,0.0,0.0,0.0,0.735801,0.084902,0.666372,-0.085269,0.13,-0.01,0.11,0
2026-05-29 14:15:09.999,2762423,R_Shank,-0.9977,1.004,0.054,-0.09,-1.02,-1.58,0.0,0.0,0.0,-0.728721,0.000488,-0.678213,0.094546,-0.24,-0.02,-0.24,0
2026-05-29 14:15:10.001,3715359,L_Ankle,-1.0059,-0.0105,0.0918,-0.41,-0.66,-1.14,60.52,-3.33,20.72,0.735801,0.084933,0.666402,-0.085269,0.16,0.01,0.14,0
2026-05-29 14:15:10.002,2762433,R_Shank,-0.9913,-2.208,0.0415,-0.09,-1.03,-1.58,20.2,20.49,23.38,-0.728721,0.000488,-0.678213,0.094546,-0.24,-0.02,-0.24,0
2026-05-29 14:15:10.003,3715369,L_Ankle,-0.9981,-0.0163,0.0779,-0.41,-0.65,-1.13,59.15,-4.01,21.71,0.735832,0.084902,0.666341,-0.085238,0.16,-0.02,0.14,0
2026-05-29 14:15:10.003,2762443,R_Shank,-0.9957,2.6748,0.0477,-0.09,-1.03,-1.58,0.0,0.0,0.0,-0.728721,0.000488,-0.678213,0.094546,-0.24,-0.02,-0.24,0
2026-05-29 14:15:10.012,3715356,L_Hip,-0.8079,-0.4438,-0.4425,0.11,1.06,1.25,12.93,16.1,38.95,0.537858,-0.130284,0.823023,-0.127781,-49.68,9.69,35.85,0
2026-05-29 14:15:10.013,3715366,L_Hip,-0.8138,-0.4364,-0.4487,0.01,1.06,1.06,0.0,0.0,0.0,0.53679,-0.132694,0.823206,-0.128574,-49.52,9.43,36.15,0
2026-05-29 14:15:10.014,3715376,L_Hip,-0.8143,-0.4502,-0.4521,-0.06,1.01,1.02,11.78,16.88,38.23,0.535691,-0.133854,0.823542,-0.129704,-49.41,9.21,36.26,0
2026-05-29 14:15:10.016,3715386,L_Hip,-0.8265,-0.435,-0.4303,0.14,0.99,1.38,12.43,15.61,37.94,0.534837,-0.134465,0.823908,-0.130345,-49.4,9.07,36.27,0
2026-05-29 14:15:10.018,3715359,L_Shank,-0.4858,0.4433,0.4839,2.08,-0.04,0.01,25.4,-56.49,4.42,0.468551,-0.31904,0.35371,0.74398,15.28,2.42,26.74,0
2026-05-29 14:15:10.019,2762434,R_Shank,-1.0051,3.1864,0.0395,-0.09,-1.03,-1.58,21.91,18.16,25.45,-0.728751,0.000488,-0.678182,0.094546,-0.21,-0.02,-0.22,0
2026-05-29 14:15:10.021,3715369,L_Shank,-1.1201,0.2691,0.4234,2.12,0.48,0.32,25.41,-56.47,2.87,0.467727,-0.319498,0.353282,0.744499,15.27,2.42,26.86,0
2026-05-29 14:15:10.022,2762444,R_Shank,-1.0056,-1.6964,0.0424,-0.09,-1.02,-1.58,21.4,18.98,24.11,-0.728782,0.000488,-0.678182,0.094516,-0.21,-0.01,-0.21,0
2026-05-29 14:15:10.023,3715379,L_Shank,-0.7731,0.2388,0.4772,2.31,0.05,0.28,0.0,0.0,0.0,0.466659,-0.319773,0.353008,0.74517,15.31,2.41,27.04,0
2026-05-29 14:15:10.024,2762454,R_Shank,-1.0002,1.2564,0.0218,-0.09,-1.02,-1.58,20.41,17.68,24.71,-0.728782,0.000519,-0.678152,0.094546,-0.2,-0.03,-0.19,0
