python_time,esp32_hw_time,sensor_name,ax,ay,az,gx,gy,gz,mx,my,mz,q0,q1,q2,q3,quat_roll,quat_pitch,quat_yaw,is_paused_flag
2026-05-29 15:28:05.079,1636816,R_Hip,0.119,-0.3219,1.1064,0.29,-1.25,1.44,25.91,-26.31,-46.31,-0.609363,-0.017182,0.16364,-0.775597,0.0,0.0,0.0,0
2026-05-29 15:28:05.082,1636826,R_Hip,0.117,-0.3321,1.1031,0.29,-1.24,1.41,0.0,0.0,0.0,-0.609363,-0.017243,0.163671,-0.775597,0.0,0.0,0.0,0
2026-05-29 15:28:05.082,1055020,L_Hip,0.3594,0.0738,0.9362,2.12,0.74,0.72,-31.51,14.47,-8.02,0.910001,-0.021393,-0.186438,-0.369671,0.0,0.0,0.0,0
2026-05-29 15:28:05.085,1636806,R_Ankle,0.1267,-0.019,1.0067,1.13,-1.84,-0.09,27.36,5.09,-12.36,0.552934,0.136937,-0.051576,0.820246,0.0,0.0,0.0,0
2026-05-29 15:28:05.085,1055007,L_Shank,0.0076,-0.3272,0.9326,2.68,-0.56,-0.68,-30.49,23.92,-7.17,0.962767,-0.152104,0.005066,-0.223365,0.0,0.0,0.0,0
2026-05-29 15:28:05.087,1636816,R_Ankle,0.1292,-0.0235,0.9828,1.12,-1.84,-0.08,28.88,4.32,-13.41,0.552904,0.136967,-0.051546,0.820246,0.0,0.0,0.0,0
2026-05-29 15:28:05.088,1055017,L_Shank,0.0062,-0.3076,0.9292,2.68,-0.58,-0.67,-28.93,23.06,-6.39,0.962767,-0.152074,0.005097,-0.223304,0.0,0.0,0.0,0
2026-05-29 15:28:05.090,1055027,L_Shank,0.0081,-0.3111,0.9484,2.68,-0.58,-0.68,-29.81,23.23,-5.92,0.962798,-0.152043,0.005097,-0.223243,0.0,0.0,0.0,0
2026-05-29 15:28:05.091,1636826,R_Ankle,0.1306,-0.0176,1.0053,1.12,-1.85,-0.08,28.04,5.74,-13.29,0.552904,0.136998,-0.051576,0.820276,0.0,0.0,0.0,0
2026-05-29 15:28:05.093,1055037,L_Shank,0.0047,-0.3135,0.946,2.69,-0.6,-0.69,0.0,0.0,0.0,0.962828,-0.152043,0.005127,-0.223151,0.0,0.0,0.0,0
2026-05-29 15:28:05.093,1636836,R_Ankle,0.1267,-0.0181,0.999,1.12,-1.85,-0.09,0.0,0.0,0.0,0.552873,0.136998,-0.051576,0.820276,0.0,0.0,0.0,0
2026-05-29 15:28:05.096,1055010,L_Ankle,0.3109,-0.0158,0.9539,-0.61,-0.61,-1.0,-36.03,18.83,-8.99,0.973846,-0.021455,-0.167028,-0.152318,0.0,0.0,0.0,0
2026-05-29 15:28:05.096,1636819,R_Hip,0.1067,-0.3346,1.0882,0.29,-1.21,1.42,26.5,-27.31,-46.13,-0.609333,-0.017273,0.163671,-0.775597,0.0,0.0,0.0,0
2026-05-29 15:28:05.098,1055020,L_Ankle,0.3099,-0.0173,0.9534,-0.6,-0.62,-0.99,-35.16,19.35,-8.8,0.973876,-0.021393,-0.166997,-0.152257,0.0,0.0,0.0,0
2026-05-29 15:28:05.099,1636829,R_Hip,0.1009,-0.3292,1.104,0.28,-1.27,1.42,27.29,-25.7,-44.64,-0.609302,-0.017273,0.163671,-0.775628,0.0,0.0,0.0,0
2026-05-29 15:28:05.101,1055030,L_Ankle,0.3177,-0.0139,0.9486,-0.59,-0.62,-1.0,0.0,0.0,0.0,0.973876,-0.021332,-0.166967,-0.152226,0.0,0.0,0.0,0
2026-05-29 15:28:05.102,1636839,R_Hip,0.1141,-0.3331,1.1107,0.27,-1.32,1.45,0.0,0.0,0.0,-0.609241,-0.017335,0.163671,-0.775658,0.0,0.0,0.0,0
2026-05-29 15:28:05.104,1055040,L_Ankle,0.3123,-0.0149,0.9458,-0.59,-0.62,-1.0,-36.19,18.66,-8.48,0.973907,-0.021302,-0.166936,-0.152196,0.0,0.0,0.0,0
2026-05-29 15:28:05.104,1636849,R_Hip,0.1204,-0.338,1.0987,0.24,-1.29,1.46,26.08,-27.31,-45.0,-0.60921,-0.017365,0.163701,-0.775689,0.0,0.0,0.0,0
2026-05-29 15:28:05.106,1055015,L_Hip,0.3633,0.0758,0.9382,2.09,0.77,0.74,-31.35,13.99,-8.17,0.910001,-0.021363,-0.186438,-0.36964,0.0,0.0,0.0,0
2026-05-29 15:28:05.108,1055025,L_Hip,0.3505,0.0817,0.9367,2.1,0.77,0.77,-31.69,13.98,-7.87,0.910031,-0.021363,-0.186407,-0.369579,0.0,0.0,0.0,0
2026-05-29 15:28:05.110,1055035,L_Hip,0.3687,0.0836,0.9362,2.09,0.75,0.74,-32.07,12.68,-6.99,0.910062,-0.021363,-0.186407,-0.369518,0.0,0.0,0.0,0
2026-05-29 15:28:05.112,1055045,L_Hip,0.3471,0.0797,0.9314,2.09,0.75,0.69,-30.87,12.86,-7.44,0.910092,-0.021363,-0.186407,-0.369488,0.0,0.0,0.0,0
2026-05-29 15:28:05.114,1055032,L_Ankle,0.3133,-0.0036,0.9472,-0.61,-0.64,-0.99,-35.53,19.35,-9.83,0.973907,-0.021271,-0.166875,-0.152196,0.0,0.0,0.0,0
2026-05-29 15:28:05.117,1055042,L_Ankle,0.3163,-0.0134,0.9501,-0.62,-0.63,-0.99,-33.92,18.8,-8.27,0.973907,-0.02121,-0.166875,-0.152196,0.0,0.0,0.0,0
2026-05-29 15:28:05.118,1055052,L_Ankle,0.3114,-0.0075,0.9544,-0.62,-0.64,-1.02,0.0,0.0,0.0,0.973907,-0.02121,-0.166845,-0.152196,0.0,0.0,0.0,0
2026-05-29 15:28:05.121,1055062,L_Ankle,0.3172,-0.0036,0.9558,-0.62,-0.64,-1.01,-34.81,17.92,-10.16,0.973907,-0.02118,-0.166845,-0.152165,0.0,0.0,0.0,0
2026-05-29 15:28:05.123,1636846,R_Shank,0.0021,1.0532,1.0013,0.0,-0.96,-1.74,34.47,-6.04,-15.1,-0.398755,-0.042543,-0.064608,-0.913755,0.0,0.0,0.0,0
2026-05-29 15:28:05.124,1055040,L_Hip,0.3579,0.0777,0.9328,2.07,0.7,0.63,-30.53,13.51,-6.87,0.910092,-0.021363,-0.186407,-0.369396,0.0,0.0,0.0,0
2026-05-29 15:28:05.125,1636856,R_Shank,0.0016,-1.8996,0.9941,0.01,-0.96,-1.75,0.0,0.0,0.0,-0.398785,-0.042604,-0.064516,-0.913755,0.0,0.0,0.0,0
2026-05-29 15:28:05.126,1055050,L_Hip,0.3535,0.0802,0.9386,2.1,0.71,0.67,-32.72,13.31,-7.27,0.910123,-0.021332,-0.186346,-0.369366,0.0,0.0,0.0,0
2026-05-29 15:28:05.128,1636866,R_Shank,-0.0017,-2.9292,0.9999,0.0,-0.93,-1.74,36.97,-5.91,-12.86,-0.398846,-0.042665,-0.064425,-0.913724,0.0,0.0,0.0,0
2026-05-29 15:28:05.129,1055060,L_Hip,0.3456,0.0807,0.9478,2.1,0.74,0.69,-32.58,12.83,-6.55,0.910154,-0.021332,-0.186346,-0.369304,0.0,0.0,0.0,0
2026-05-29 15:28:05.132,1636876,R_Shank,0.0026,0.6712,0.9956,0.0,-0.93,-1.74,36.98,-6.24,-13.47,-0.398877,-0.042756,-0.064333,-0.913724,0.0,0.0,0.0,0
2026-05-29 15:28:05.132,1055070,L_Hip,0.3648,0.0915,0.9222,2.08,0.71,0.68,-31.7,13.34,-8.16,0.910154,-0.021332,-0.186377,-0.369304,0.0,0.0,0.0,0
2026-05-29 15:28:05.135,1636851,R_Ankle,0.1326,-0.0111,1.0014,1.12,-1.83,-0.13,27.33,4.48,-14.51,0.552873,0.136998,-0.051576,0.820276,0.0,0.0,0.0,0
2026-05-29 15:28:05.135,1055052,L_Shank,0.0062,-0.312,0.9431,2.67,-0.54,-0.73,-28.4,23.91,-6.56,0.962859,-0.152013,0.005127,-0.22306,0.0,0.0,0.0,0
2026-05-29 15:28:05.137,1636861,R_Ankle,0.1316,-0.0086,1.0014,1.12,-1.86,-0.14,28.87,4.97,-14.65,0.552873,0.137028,-0.051607,0.820276,0.0,0.0,0.0,0
2026-05-29 15:28:05.138,1055062,L_Shank,0.0091,-0.3282,0.9359,2.66,-0.58,-0.74,-29.28,22.72,-6.07,0.962859,-0.151982,0.005127,-0.222968,0.0,0.0,0.0,0
2026-05-29 15:28:05.140,1636871,R_Ankle,0.1493,-0.0106,1.0062,1.09,-1.83,-0.16,29.57,5.59,-13.11,0.552843,0.137028,-0.051637,0.820276,0.0,0.0,0.0,0
2026-05-29 15:28:05.140,1055072,L_Shank,0.0028,-0.3218,0.946,2.67,-0.56,-0.76,-29.09,22.91,-7.79,0.962889,-0.151921,0.005158,-0.222877,0.0,0.0,0.0,0
2026-05-29 15:28:05.143,1636881,R_Ankle,0.1282,-0.0161,0.9957,1.1,-1.83,-0.17,0.0,0.0,0.0,0.552843,0.137028,-0.051637,0.820307,0.0,0.0,0.0,0
2026-05-29 15:28:05.143,1055082,L_Shank,0.0169,-0.315,0.9268,2.66,-0.56,-0.76,0.0,0.0,0.0,0.96292,-0.151891,0.005158,-0.222785,0.0,0.0,0.0,0
2026-05-29 15:28:05.146,1636869,R_Shank,0.0095,1.824,1.0071,0.02,-0.95,-1.71,35.64,-6.55,-13.45,-0.398938,-0.042817,-0.064241,-0.913694,0.0,0.0,0.0,0
2026-05-29 15:28:05.146,1055055,L_Ankle,0.3079,-0.0119,0.952,-0.63,-0.62,-1.0,-35.14,17.57,-9.49,0.973937,-0.021119,-0.166814,-0.152104,0.0,0.0,0.0,0
2026-05-29 15:28:05.148,1636879,R_Shank,0.0075,-2.5408,0.9994,0.01,-0.95,-1.7,0.0,0.0,0.0,-0.398907,-0.042848,-0.064119,-0.913724,0.0,0.0,0.0,0
2026-05-29 15:28:05.149,1055065,L_Ankle,0.3216,-0.0163,0.9602,-0.63,-0.62,-1.02,-34.13,19.68,-9.8,0.973937,-0.021088,-0.166784,-0.152074,0.0,0.0,0.0,0
2026-05-29 15:28:05.151,1055075,L_Ankle,0.3158,-0.0183,0.9453,-0.64,-0.62,-1.0,0.0,0.0,0.0,0.973968,-0.021027,-0.166784,-0.152013,0.0,0.0,0.0,0
2026-05-29 15:28:05.152,1636889,R_Shank,0.0115,2.724,0.9893,0.0,-0.92,-1.74,38.35,-6.28,-14.69,-0.398846,-0.042909,-0.064058,-0.913755,0.0,0.0,0.0,0
2026-05-29 15:28:05.154,1636899,R_Shank,-0.0002,1.9536,0.9759,0.0,-0.93,-1.73,0.0,0.0,0.0,-0.398755,-0.04297,-0.063997,-0.913785,0.0,0.0,0.0,0
2026-05-29 15:28:05.154,1055085,L_Ankle,0.3221,-0.0017,0.9482,-0.64,-0.62,-1.01,-33.06,18.6,-9.45,0.973968,-0.020997,-0.166753,-0.151982,0.0,0.0,0.0,0
2026-05-29 15:28:05.156,1636874,R_Ankle,0.1282,-0.0161,0.9919,1.11,-1.84,-0.13,29.57,4.96,-13.41,0.552812,0.137028,-0.051668,0.820307,0.0,0.0,0.0,0
2026-05-29 15:28:05.158,1636884,R_Ankle,0.1282,-0.0215,1.0062,1.12,-1.85,-0.13,28.21,5.26,-13.12,0.552782,0.136998,-0.051668,0.820338,0.0,0.0,0.0,0
2026-05-29 15:28:05.160,1636894,R_Ankle,0.1292,-0.0111,1.0077,1.12,-1.84,-0.12,28.71,3.52,-12.94,0.552751,0.137028,-0.051698,0.820338,0.0,0.0,0.0,0
2026-05-29 15:28:05.163,1636904,R_Ankle,0.1321,-0.0156,1.0053,1.12,-1.83,-0.12,0.0,0.0,0.0,0.552721,0.137028,-0.051698,0.820368,0.0,0.0,0.0,0
2026-05-29 15:28:05.165,1636886,R_Hip,0.1209,-0.3326,1.092,0.29,-1.32,1.41,26.29,-26.71,-45.19,-0.60918,-0.017396,0.163701,-0.775719,0.0,0.0,0.0,0
2026-05-29 15:28:05.167,1636896,R_Hip,0.1121,-0.3365,1.0954,0.26,-1.31,1.41,25.48,-27.11,-45.18,-0.609119,-0.017426,0.163732,-0.77575,0.0,0.0,0.0,0
2026-05-29 15:28:05.168,1055097,L_Shank,0.0135,-0.3101,0.9484,2.67,-0.56,-0.73,-29.1,23.58,-6.86,0.962951,-0.151891,0.005188,-0.222724,0.0,0.0,0.0,0
2026-05-29 15:28:05.170,1055107,L_Shank,0.014,-0.3189,0.9379,2.66,-0.57,-0.7,-28.92,21.71,-6.99,0.962951,-0.151891,0.005188,-0.222663,0.0,0.0,0.0,0
2026-05-29 15:28:05.170,1636906,R_Hip,0.1165,-0.338,1.1103,0.25,-1.32,1.42,26.5,-26.51,-45.75,-0.609088,-0.017457,0.163762,-0.775781,0.0,0.0,0.0,0
2026-05-29 15:28:05.173,1636916,R_Hip,0.1175,-0.3351,1.1122,0.25,-1.29,1.46,0.0,0.0,0.0,-0.609027,-0.017487,0.163793,-0.775842,0.0,0.0,0.0,0
2026-05-29 15:28:05.173,1055117,L_Shank,0.0023,-0.335,0.9479,2.64,-0.54,-0.7,-28.4,23.23,-6.55,0.962981,-0.151891,0.005219,-0.222602,0.0,0.0,0.0,0
2026-05-29 15:28:05.176,1636896,R_Ankle,0.1326,-0.0052,1.0,1.13,-1.83,-0.13,29.57,5.59,-13.11,0.552721,0.137059,-0.051668,0.820368,0.0,0.0,0.0,0
2026-05-29 15:28:05.176,1055127,L_Shank,0.0111,-0.3179,0.9345,2.64,-0.55,-0.7,-29.8,23.57,-6.54,0.962981,-0.151921,0.00528,-0.22251,0.0,0.0,0.0,0
2026-05-29 15:28:05.178,1636906,R_Ankle,0.1306,-0.0156,0.9914,1.13,-1.83,-0.15,27.52,3.98,-13.12,0.55269,0.137089,-0.051668,0.820368,0.0,0.0,0.0,0
2026-05-29 15:28:05.179,1055100,L_Ankle,0.3143,-0.0017,0.9467,-0.66,-0.61,-1.0,-36.22,18.65,-10.18,0.973968,-0.020966,-0.166784,-0.151952,0.0,0.0,0.0,0
2026-05-29 15:28:05.181,1636916,R_Ankle,0.1365,-0.0052,0.9957,1.13,-1.83,-0.16,27.88,5.25,-12.2,0.552721,0.13712,-0.051668,0.820368,0.0,0.0,0.0,0
2026-05-29 15:28:05.182,1055110,L_Ankle,0.3094,-0.0095,0.9539,-0.64,-0.62,-0.98,-35.33,18.82,-8.98,0.973968,-0.020936,-0.166753,-0.151952,0.0,0.0,0.0,0
2026-05-29 15:28:05.184,1636926,R_Ankle,0.1277,-0.023,0.9895,1.12,-1.83,-0.18,0.0,0.0,0.0,0.552721,0.13712,-0.051668,0.820338,0.0,0.0,0.0,0
2026-05-29 15:28:05.184,1055120,L_Ankle,0.3104,-0.0105,0.9395,-0.65,-0.61,-0.97,0.0,0.0,0.0,0.973968,-0.020936,-0.166723,-0.151952,0.0,0.0,0.0,0
2026-05-29 15:28:05.186,1055130,L_Ankle,0.3177,0.0041,0.9707,-0.64,-0.6,-0.96,-34.99,18.81,-9.65,0.973968,-0.020905,-0.166723,-0.151952,0.0,0.0,0.0,0
2026-05-29 15:28:05.188,1055115,L_Hip,0.3554,0.0777,0.9236,2.09,0.73,0.65,-31.69,13.66,-8.16,0.910154,-0.021332,-0.186407,-0.369335,0.0,0.0,0.0,0
2026-05-29 15:28:05.190,1055125,L_Hip,0.3476,0.0831,0.9328,2.06,0.68,0.61,0.0,0.0,0.0,0.910154,-0.021332,-0.186407,-0.369304,0.0,0.0,0.0,0
2026-05-29 15:28:05.191,1636914,R_Shank,-0.0017,-2.2884,0.9855,0.0,-0.93,-1.8,36.16,-7.39,-13.62,-0.398694,-0.043062,-0.063997,-0.913816,0.0,0.0,0.0,0
2026-05-29 15:28:05.193,1055135,L_Hip,0.3594,0.09,0.9333,2.06,0.68,0.62,-31.22,12.54,-7.44,0.910154,-0.021302,-0.186407,-0.369304,0.0,0.0,0.0,0
2026-05-29 15:28:05.194,1636924,R_Shank,-0.0022,0.4124,0.9821,-0.01,-0.93,-1.8,36.12,-5.73,-13.0,-0.398663,-0.043123,-0.064028,-0.913816,0.0,0.0,0.0,0
2026-05-29 15:28:05.195,1055145,L_Hip,0.3599,0.0821,0.9348,2.09,0.7,0.64,-32.23,13.48,-6.55,0.910154,-0.021302,-0.186438,-0.369274,0.0,0.0,0.0,0
2026-05-29 15:28:05.196,1636934,R_Shank,0.0095,1.3124,0.9956,-0.01,-0.95,-1.83,35.98,-6.88,-13.46,-0.398633,-0.043214,-0.064028,-0.913816,0.0,0.0,0.0,0
2026-05-29 15:28:05.198,1055120,L_Shank,-0.0059,-0.3243,0.9393,2.64,-0.58,-0.7,-30.67,24.09,-7.32,0.963012,-0.151891,0.00531,-0.222419,0.0,0.0,0.0,0
2026-05-29 15:28:05.199,1636944,R_Shank,0.0056,-2.7996,1.0028,-0.01,-0.96,-1.84,0.0,0.0,0.0,-0.398663,-0.043275,-0.063997,-0.913816,0.0,0.0,0.0,0
2026-05-29 15:28:05.200,1055130,L_Shank,-0.0059,-0.315,0.9311,2.62,-0.58,-0.69,0.0,0.0,0.0,0.963042,-0.15186,0.005341,-0.222327,0.0,0.0,0.0,0
2026-05-29 15:28:05.202,1055140,L_Shank,0.0086,-0.3184,0.9393,2.64,-0.58,-0.69,-29.44,22.91,-7.47,0.963042,-0.15186,0.005371,-0.222266,0.0,0.0,0.0,0
2026-05-29 15:28:05.204,1055150,L_Shank,-0.0001,-0.3164,0.947,2.61,-0.55,-0.73,-28.92,22.73,-7.01,0.963073,-0.15186,0.005402,-0.222205,0.0,0.0,0.0,0
2026-05-29 15:28:05.207,1636931,R_Hip,0.1293,-0.3228,1.1184,0.28,-1.27,1.44,26.3,-26.31,-45.94,-0.608936,-0.017518,0.163793,-0.775872,0.0,0.0,0.0,0
2026-05-29 15:28:05.210,1636941,R_Hip,0.1204,-0.3331,1.0911,0.25,-1.26,1.45,24.88,-26.51,-44.98,-0.608875,-0.017548,0.163823,-0.775933,0.0,0.0,0.0,0
2026-05-29 15:28:05.211,1055140,L_Hip,0.354,0.0812,0.9338,2.06,0.72,0.67,-32.05,13.01,-7.86,0.910154,-0.021302,-0.186438,-0.369274,0.0,0.0,0.0,0
2026-05-29 15:28:05.213,1636951,R_Hip,0.1107,-0.3214,1.0968,0.26,-1.23,1.45,0.0,0.0,0.0,-0.608814,-0.017579,0.163823,-0.775994,0.0,0.0,0.0,0
2026-05-29 15:28:05.213,1055150,L_Hip,0.351,0.0792,0.9372,2.08,0.74,0.65,0.0,0.0,0.0,0.910123,-0.021332,-0.186468,-0.369304,0.0,0.0,0.0,0
2026-05-29 15:28:05.216,1636961,R_Hip,0.12,-0.3375,1.0954,0.27,-1.25,1.45,27.72,-26.51,-46.15,-0.608753,-0.017609,0.163823,-0.776025,0.0,0.0,0.0,0
2026-05-29 15:28:05.216,1055160,L_Hip,0.3505,0.0817,0.9352,2.07,0.73,0.64,-31.36,13.34,-8.16,0.910123,-0.021302,-0.186499,-0.369335,0.0,0.0,0.0,0
2026-05-29 15:28:05.218,1055170,L_Hip,0.3549,0.0758,0.9256,2.09,0.71,0.67,-31.02,13.99,-7.59,0.910123,-0.021332,-0.186529,-0.369335,0.0,0.0,0.0,0
2026-05-29 15:28:05.219,1636936,R_Shank,0.0095,0.542,0.9898,-0.01,-0.93,-1.8,35.97,-6.22,-13.46,-0.398663,-0.043336,-0.063967,-0.913816,0.0,0.0,0.0,0
2026-05-29 15:28:05.221,1055145,L_Ankle,0.3123,-0.0061,0.9414,-0.67,-0.61,-1.0,-34.63,17.74,-9.99,0.973998,-0.020905,-0.166723,-0.151921,0.0,0.0,0.0,0
2026-05-29 15:28:05.221,1636946,R_Shank,0.007,0.6712,0.9821,0.0,-0.94,-1.8,36.0,-6.89,-14.67,-0.398633,-0.043336,-0.063967,-0.913816,0.0,0.0,0.0,0
2026-05-29 15:28:05.224,1055155,L_Ankle,0.3074,-0.0002,0.9405,-0.68,-0.61,-1.0,-35.16,19.7,-8.46,0.973998,-0.020875,-0.166692,-0.151891,0.0,0.0,0.0,0
2026-05-29 15:28:05.224,1636956,R_Shank,-0.0002,-1.77,0.9951,0.0,-0.93,-1.77,35.64,-5.56,-14.65,-0.398602,-0.043367,-0.063967,-0.913846,0.0,0.0,0.0,0
2026-05-29 15:28:05.227,1636966,R_Shank,0.0046,-3.0588,1.0061,0.0,-0.93,-1.77,0.0,0.0,0.0,-0.398572,-0.043397,-0.063936,-0.913846,0.0,0.0,0.0,0
2026-05-29 15:28:05.228,1055165,L_Ankle,0.3099,-0.0105,0.9486,-0.67,-0.61,-1.0,-34.66,19.51,-9.98,0.973998,-0.020814,-0.166692,-0.151891,0.0,0.0,0.0,0
2026-05-29 15:28:05.230,1055175,L_Ankle,0.3236,-0.011,0.939,-0.69,-0.62,-1.0,0.0,0.0,0.0,0.973998,-0.020783,-0.166692,-0.151891,0.0,0.0,0.0,0
2026-05-29 15:28:05.230,1636941,R_Ankle,0.1277,-0.021,0.9852,1.13,-1.82,-0.13,27.53,5.58,-13.44,0.552751,0.137089,-0.051668,0.820338,0.0,0.0,0.0,0
2026-05-29 15:28:05.232,1636951,R_Ankle,0.137,-0.0176,1.001,1.14,-1.82,-0.13,27.87,5.25,-12.51,0.552751,0.137089,-0.051668,0.820338,0.0,0.0,0.0,0
2026-05-29 15:28:05.235,1055165,L_Hip,0.3554,0.0763,0.9333,2.07,0.74,0.66,-32.57,12.83,-7.13,0.910123,-0.021332,-0.186529,-0.369304,0.0,0.0,0.0,0
