python_time,esp32_hw_time,sensor_name,ax,ay,az,gx,gy,gz,mx,my,mz,q0,q1,q2,q3,quat_roll,quat_pitch,quat_yaw,is_paused_flag,t_pose_flag
2026-06-16 16:08:58.922,2152196,L_Shank,0.037,-0.1173,0.9647,1.75,-1.16,-0.19,35.05,4.89,-16.08,0.461379,0.007935,-0.069765,0.884396,0.0,0.0,0.0,0,0
2026-06-16 16:08:58.924,2152072,R_Shank,-0.0091,2.97,0.9883,-0.08,-1.44,-8.5,0.0,0.0,0.0,0.851131,0.07419,-0.064272,-0.515641,0.0,0.0,0.0,0,0
2026-06-16 16:08:58.925,2152216,L_Shank,0.0345,-0.1222,0.9671,1.75,-1.16,-0.2,36.1,4.89,-16.4,0.461379,0.007904,-0.069765,0.884396,0.0,0.0,0.0,0,0
2026-06-16 16:08:58.926,2152092,R_Shank,-0.0046,-0.1128,1.0023,-0.09,-1.41,-8.48,-18.03,-21.72,-9.36,0.8511,0.074221,-0.064241,-0.515671,0.0,0.0,0.0,0,0
2026-06-16 16:08:58.927,2152236,L_Shank,0.0292,-0.1198,0.9686,1.77,-1.16,-0.21,35.57,5.73,-15.94,0.461379,0.007874,-0.069765,0.884396,0.0,0.0,0.0,0,0
2026-06-16 16:08:58.928,2152062,R_Hip,-0.0978,-0.9835,0.1227,0.28,-1.56,1.77,-24.48,8.04,-20.29,0.35783,-0.246559,0.565935,-0.700583,0.0,0.0,0.0,0,0
2026-06-16 16:08:58.929,2152194,L_Ankle,0.1614,-0.2201,0.9458,5.41,-0.84,-10.29,36.08,2.97,-10.29,-0.279641,-0.062716,0.122318,-0.950194,0.0,0.0,0.0,0,0
2026-06-16 16:08:58.930,2152082,R_Hip,-0.1096,-0.9801,0.1337,0.28,-1.53,1.76,0.0,0.0,0.0,0.357799,-0.246559,0.565935,-0.700583,0.0,0.0,0.0,0,0
2026-06-16 16:08:58.932,2152214,L_Ankle,0.1599,-0.2241,0.9568,5.39,-0.85,-10.28,36.91,2.77,-12.49,-0.279641,-0.062716,0.122318,-0.950194,0.0,0.0,0.0,0,0
2026-06-16 16:08:58.933,2152102,R_Hip,-0.1047,-0.984,0.1265,0.28,-1.54,1.74,-24.48,6.94,-19.26,0.357768,-0.246529,0.565935,-0.700613,0.0,0.0,0.0,0,0
2026-06-16 16:08:58.934,2152234,L_Ankle,0.1584,-0.2206,0.9568,5.4,-0.84,-10.29,0.0,0.0,0.0,-0.279641,-0.062716,0.122318,-0.950194,0.0,0.0,0.0,0,0
2026-06-16 16:08:58.935,2152122,R_Hip,-0.1146,-0.9889,0.1251,0.28,-1.53,1.74,-26.67,8.04,-19.27,0.357738,-0.246529,0.565935,-0.700644,0.0,0.0,0.0,0,0
2026-06-16 16:08:58.936,2152254,L_Ankle,0.1619,-0.2221,0.9578,5.39,-0.82,-10.29,34.66,3.34,-11.0,-0.279641,-0.062685,0.122288,-0.950194,0.0,0.0,0.0,0,0
2026-06-16 16:08:58.937,2152065,R_Ankle,0.1331,0.0453,0.988,0.84,-1.68,-0.43,-29.87,-15.85,-12.88,0.862239,0.128391,-0.086276,0.482223,0.0,0.0,0.0,0,0
2026-06-16 16:08:58.939,2152204,L_Hip,-0.1786,0.9118,0.3611,-4.12,4.51,2.98,36.27,-5.66,-19.58,0.691397,0.394848,0.372631,0.476608,0.0,0.0,0.0,0,0
2026-06-16 16:08:58.939,2152085,R_Ankle,0.1336,0.0537,0.9981,0.85,-1.67,-0.45,-29.87,-16.49,-12.25,0.862209,0.128422,-0.086215,0.482284,0.0,0.0,0.0,0,0
2026-06-16 16:08:58.941,2152224,L_Hip,-0.1791,0.9098,0.3708,-4.12,4.51,2.98,0.0,0.0,0.0,0.691427,0.394848,0.3726,0.476577,0.0,0.0,0.0,0,0
2026-06-16 16:08:58.942,2152105,R_Ankle,0.1326,0.0527,0.9962,0.85,-1.66,-0.45,-30.38,-16.65,-12.1,0.862209,0.128452,-0.086184,0.482315,0.0,0.0,0.0,0,0
2026-06-16 16:08:58.943,2152244,L_Hip,-0.1712,0.9078,0.365,-4.12,4.52,3.0,36.06,-6.47,-18.56,0.691458,0.394818,0.3726,0.476547,0.0,0.0,0.0,0,0
2026-06-16 16:08:58.944,2152125,R_Ankle,0.1262,0.0507,0.9799,0.86,-1.64,-0.49,-31.57,-16.18,-12.28,0.862178,0.128483,-0.086093,0.482345,0.0,0.0,0.0,0,0
2026-06-16 16:08:58.945,2152264,L_Hip,-0.1771,0.9167,0.3674,-4.12,4.52,3.0,36.6,-5.65,-19.3,0.691488,0.394818,0.3726,0.476516,0.0,0.0,0.0,0,0
2026-06-16 16:08:58.946,2152075,R_Shank,-0.0027,-1.0128,0.9917,-0.09,-1.45,-8.48,-18.38,-21.05,-9.36,0.8511,0.074252,-0.06415,-0.515702,0.0,0.0,0.0,0,0
2026-06-16 16:08:58.948,2152095,R_Shank,0.0021,-0.242,1.0056,-0.1,-1.46,-8.48,-18.7,-22.37,-9.36,0.85107,0.074282,-0.064119,-0.515763,0.0,0.0,0.0,0,0
2026-06-16 16:08:58.950,2152115,R_Shank,0.0021,-2.8132,0.9783,-0.09,-1.48,-8.45,0.0,0.0,0.0,0.85107,0.074282,-0.064089,-0.515793,0.0,0.0,0.0,0,0
2026-06-16 16:08:58.951,2152135,R_Shank,-0.0017,-1.9128,0.9898,-0.08,-1.5,-8.45,-18.68,-23.36,-9.37,0.851039,0.074282,-0.064089,-0.515793,0.0,0.0,0.0,0,0
2026-06-16 16:08:58.958,2152226,L_Hip,-0.1698,0.9059,0.3616,-4.11,4.51,3.0,36.95,-4.36,-18.44,0.691519,0.394787,0.372631,0.476485,0.0,0.0,0.0,0,0
2026-06-16 16:08:58.960,2152246,L_Hip,-0.1683,0.9152,0.3659,-4.12,4.52,3.01,0.0,0.0,0.0,0.691519,0.394787,0.372631,0.476455,0.0,0.0,0.0,0,0
2026-06-16 16:08:58.962,2152097,R_Shank,0.0011,-0.5012,0.998,-0.11,-1.52,-8.49,-19.37,-23.01,-8.45,0.851039,0.074282,-0.064089,-0.515793,0.0,0.0,0.0,0,0
2026-06-16 16:08:58.962,2152266,L_Hip,-0.1683,0.9132,0.3708,-4.12,4.52,3.0,35.91,-5.35,-18.42,0.691549,0.394787,0.372662,0.476455,0.0,0.0,0.0,0,0
2026-06-16 16:08:58.964,2152286,L_Hip,-0.1712,0.9137,0.3635,-4.12,4.53,2.99,36.79,-4.2,-19.16,0.691549,0.394757,0.372631,0.476455,0.0,0.0,0.0,0,0
2026-06-16 16:08:58.964,2152117,R_Shank,0.0036,1.2992,0.9864,-0.1,-1.53,-8.48,-18.37,-21.39,-9.96,0.851039,0.074282,-0.064089,-0.515824,0.0,0.0,0.0,0,0
2026-06-16 16:08:58.966,2152137,R_Shank,0.0065,2.4584,0.9922,-0.1,-1.54,-8.48,0.0,0.0,0.0,0.851009,0.074252,-0.064119,-0.515885,0.0,0.0,0.0,0,0
2026-06-16 16:08:58.968,2152157,R_Shank,0.0144,-2.172,1.0013,-0.09,-1.54,-8.48,-18.85,-23.19,-8.91,0.850978,0.074221,-0.06415,-0.515915,0.0,0.0,0.0,0,0
2026-06-16 16:08:58.969,2152237,L_Shank,0.0248,-0.1296,0.9714,1.76,-1.16,-0.23,35.57,5.74,-16.26,0.461379,0.007904,-0.069796,0.884396,0.0,0.0,0.0,0,0
2026-06-16 16:08:58.971,2152257,L_Shank,0.0306,-0.1261,0.9782,1.76,-1.18,-0.22,0.0,0.0,0.0,0.461379,0.007904,-0.069796,0.884396,0.0,0.0,0.0,0,0
2026-06-16 16:08:58.973,2152277,L_Shank,0.0311,-0.1217,0.981,1.76,-1.19,-0.23,36.44,4.55,-16.09,0.461348,0.007904,-0.069826,0.884426,0.0,0.0,0.0,0,0
2026-06-16 16:08:58.974,2152297,L_Shank,0.0296,-0.1408,0.969,1.77,-1.2,-0.23,36.43,5.55,-15.17,0.461318,0.007965,-0.069826,0.884426,0.0,0.0,0.0,0,0
2026-06-16 16:08:58.975,2152111,R_Ankle,0.1326,0.0527,0.9976,0.83,-1.61,-0.55,-30.37,-15.71,-11.5,0.862209,0.128483,-0.086032,0.482345,0.0,0.0,0.0,0,0
2026-06-16 16:08:58.977,2152131,R_Ankle,0.1444,0.0576,0.999,0.83,-1.61,-0.54,0.0,0.0,0.0,0.862209,0.128483,-0.08594,0.482345,0.0,0.0,0.0,0,0
2026-06-16 16:08:58.980,2152151,R_Ankle,0.1297,0.0552,0.9871,0.83,-1.61,-0.54,-30.4,-16.0,-13.65,0.862239,0.128483,-0.085849,0.482315,0.0,0.0,0.0,0,0
2026-06-16 16:08:58.982,2152249,L_Hip,-0.1585,0.9186,0.3664,-4.11,4.51,2.96,36.6,-5.98,-19.59,0.69158,0.394726,0.372631,0.476455,0.0,0.0,0.0,0,0
2026-06-16 16:08:58.983,2152171,R_Ankle,0.1297,0.0537,0.989,0.83,-1.61,-0.55,-30.23,-17.44,-12.86,0.862239,0.128483,-0.085757,0.482315,0.0,0.0,0.0,0,0
2026-06-16 16:08:58.984,2152269,L_Hip,-0.1747,0.9137,0.3606,-4.12,4.53,2.97,0.0,0.0,0.0,0.69158,0.394726,0.372662,0.476424,0.0,0.0,0.0,0,0
