python_time,esp32_hw_time,sensor_name,ax,ay,az,gx,gy,gz,mx,my,mz,q0,q1,q2,q3,quat_roll,quat_pitch,quat_yaw,is_paused_flag,t_pose_flag
2026-06-16 16:25:28.578,138675,L_Ankle,0.0967,0.028,0.9894,-0.66,-0.36,-1.92,-18.96,23.8,-28.04,0.98703,0.029389,-0.056337,0.147252,0.0,0.0,0.0,0,1
2026-06-16 16:25:28.581,138695,L_Ankle,0.0938,0.0222,0.9851,-0.67,-0.36,-1.91,-18.09,23.25,-29.22,0.98703,0.029389,-0.056307,0.147252,0.0,0.0,0.0,0,1
2026-06-16 16:25:28.588,138715,L_Ankle,0.0972,0.0139,0.9914,-0.67,-0.37,-1.9,-18.99,23.8,-29.75,0.98703,0.029389,-0.056337,0.147252,0.0,0.0,0.0,0,1
2026-06-16 16:25:28.591,138735,L_Ankle,0.0972,0.0197,0.9861,-0.67,-0.36,-1.91,0.0,0.0,0.0,0.98703,0.029389,-0.056307,0.147282,0.0,0.0,0.0,0,1
2026-06-16 16:25:28.595,138680,L_Shank,0.0306,-0.0141,0.983,1.68,-0.73,-0.38,-0.9,11.74,-33.73,0.999298,-0.002167,-0.035493,0.010987,0.0,0.0,0.0,0,1
2026-06-16 16:25:28.598,138700,L_Shank,0.0189,-0.0082,0.9791,1.69,-0.74,-0.41,1.02,9.55,-34.5,0.999298,-0.002167,-0.035524,0.010987,0.0,0.0,0.0,0,1
2026-06-16 16:25:28.601,138720,L_Shank,0.0345,-0.0063,0.9743,1.68,-0.75,-0.41,0.0,0.0,0.0,0.999298,-0.002167,-0.035524,0.010987,0.0,0.0,0.0,0,1
2026-06-16 16:25:28.606,138740,L_Shank,0.0228,-0.0102,0.9729,1.69,-0.74,-0.4,0.49,10.39,-33.73,0.999298,-0.002167,-0.035524,0.010987,0.0,0.0,0.0,0,1
2026-06-16 16:25:28.609,138682,L_Hip,0.1146,-0.0793,0.9904,0.19,-0.25,0.77,-28.22,21.72,-34.54,0.990753,-0.033265,-0.063265,-0.115116,0.0,0.0,0.0,0,1
2026-06-16 16:25:28.612,138702,L_Hip,0.1063,-0.0705,0.9909,0.19,-0.25,0.78,0.0,0.0,0.0,0.990753,-0.033265,-0.063265,-0.115116,0.0,0.0,0.0,0,1
2026-06-16 16:25:28.614,138722,L_Hip,0.1156,-0.0622,0.9832,0.19,-0.25,0.77,-28.05,21.24,-34.97,0.990753,-0.033265,-0.063265,-0.115116,0.0,0.0,0.0,0,1
2026-06-16 16:25:28.616,138742,L_Hip,0.1117,-0.0715,0.9958,0.19,-0.25,0.77,-28.22,21.4,-34.83,0.990753,-0.033265,-0.063265,-0.115085,0.0,0.0,0.0,0,1
2026-06-16 16:25:28.621,138720,L_Ankle,0.0977,0.0144,0.9856,-0.67,-0.35,-1.92,-20.22,25.06,-29.25,0.98703,0.029389,-0.056307,0.147252,0.0,0.0,0.0,0,1
2026-06-16 16:25:28.624,138740,L_Ankle,0.0918,0.0188,0.9899,-0.67,-0.36,-1.93,-18.78,23.27,-28.21,0.98703,0.02942,-0.056307,0.147282,0.0,0.0,0.0,0,1
2026-06-16 16:25:28.626,138760,L_Ankle,0.0869,0.0149,1.0,-0.66,-0.35,-1.92,0.0,0.0,0.0,0.98703,0.02945,-0.056307,0.147282,0.0,0.0,0.0,0,1
2026-06-16 16:25:28.628,138780,L_Ankle,0.0991,0.0236,0.9856,-0.67,-0.35,-1.9,-17.94,23.78,-30.07,0.98703,0.02945,-0.056337,0.147282,0.0,0.0,0.0,0,1
2026-06-16 16:25:28.631,138725,L_Shank,0.0194,-0.0028,0.994,1.7,-0.75,-0.4,0.84,10.39,-34.35,0.999298,-0.002167,-0.035524,0.010987,0.0,0.0,0.0,0,1
2026-06-16 16:25:28.633,138745,L_Shank,0.0287,-0.0023,0.994,1.7,-0.74,-0.41,0.67,10.56,-34.2,0.999298,-0.002167,-0.035524,0.010987,0.0,0.0,0.0,0,1
2026-06-16 16:25:28.636,138765,L_Shank,0.0218,-0.0063,0.9734,1.69,-0.73,-0.41,0.0,0.0,0.0,0.999298,-0.002167,-0.035524,0.010987,0.0,0.0,0.0,0,1
2026-06-16 16:25:28.638,138785,L_Shank,0.0277,-0.0146,0.9772,1.69,-0.74,-0.39,-0.54,9.38,-34.64,0.999298,-0.002167,-0.035524,0.010956,0.0,0.0,0.0,0,1
2026-06-16 16:25:28.640,138731,L_Hip,0.1195,-0.0666,0.9967,0.21,-0.24,0.78,-28.91,20.74,-35.11,0.990753,-0.033265,-0.063265,-0.115085,0.0,0.0,0.0,0,1
2026-06-16 16:25:28.643,138751,L_Hip,0.1009,-0.0676,0.9851,0.19,-0.25,0.77,-28.39,21.56,-34.68,0.990753,-0.033265,-0.063234,-0.115085,0.0,0.0,0.0,0,1
2026-06-16 16:25:28.645,138732,L_Hip,0.1122,-0.0661,0.9895,0.19,-0.25,0.78,0.0,0.0,0.0,0.990753,-0.033296,-0.063234,-0.115085,0.0,0.0,0.0,0,1
2026-06-16 16:25:28.646,138752,L_Hip,0.1043,-0.0784,0.9817,0.19,-0.25,0.77,-28.93,20.1,-34.52,0.990753,-0.033296,-0.063204,-0.115085,0.0,0.0,0.0,0,1
2026-06-16 16:25:28.659,138757,L_Hip,0.1146,-0.0666,0.9764,0.2,-0.25,0.77,-29.25,20.41,-35.1,0.990753,-0.033326,-0.063204,-0.115085,0.0,0.0,0.0,0,1
2026-06-16 16:25:28.661,138777,L_Hip,0.0999,-0.0656,0.989,0.19,-0.25,0.77,-29.26,20.41,-34.52,0.990753,-0.033326,-0.063204,-0.115085,0.0,0.0,0.0,0,1
2026-06-16 16:25:28.663,138797,L_Hip,0.1087,-0.07,0.9919,0.17,-0.25,0.77,0.0,0.0,0.0,0.990753,-0.033326,-0.063204,-0.115085,0.0,0.0,0.0,0,1
2026-06-16 16:25:28.666,138817,L_Hip,0.1136,-0.0739,0.9798,0.21,-0.25,0.77,-28.56,20.75,-35.4,0.990753,-0.033326,-0.063204,-0.115085,0.0,0.0,0.0,0,1
2026-06-16 16:25:28.669,138765,L_Ankle,0.0923,0.0178,0.9798,-0.66,-0.35,-1.91,-18.81,23.62,-29.57,0.98703,0.02945,-0.056337,0.147282,0.0,0.0,0.0,0,1
2026-06-16 16:25:28.671,138785,L_Ankle,0.0972,0.0261,0.9856,-0.66,-0.36,-1.91,-18.62,24.15,-28.38,0.98703,0.02942,-0.056337,0.147282,0.0,0.0,0.0,0,1
2026-06-16 16:25:28.673,138805,L_Ankle,0.0947,0.0109,0.9938,-0.65,-0.36,-1.92,0.0,0.0,0.0,0.98703,0.02942,-0.056337,0.147282,0.0,0.0,0.0,0,1
2026-06-16 16:25:28.675,138825,L_Ankle,0.0928,0.0266,0.9938,-0.66,-0.36,-1.91,-17.89,24.14,-27.0,0.98703,0.029389,-0.056307,0.147282,0.0,0.0,0.0,0,1
2026-06-16 16:25:28.678,138769,L_Shank,0.0277,-0.0077,0.9959,1.69,-0.74,-0.38,0.15,10.06,-34.65,0.999298,-0.002167,-0.035524,0.010956,0.0,0.0,0.0,0,1
2026-06-16 16:25:28.681,138789,L_Shank,0.0233,-0.0038,0.9777,1.69,-0.74,-0.4,0.14,10.73,-34.35,0.999298,-0.002167,-0.035524,0.010956,0.0,0.0,0.0,0,1
2026-06-16 16:25:28.683,138809,L_Shank,0.0287,-0.0009,0.9935,1.67,-0.74,-0.41,-0.37,9.21,-34.48,0.999298,-0.002197,-0.035524,0.010956,0.0,0.0,0.0,0,1
2026-06-16 16:25:28.686,138829,L_Shank,0.0233,-0.0102,0.9878,1.69,-0.74,-0.38,0.0,0.0,0.0,0.999298,-0.002197,-0.035554,0.010956,0.0,0.0,0.0,0,1
2026-06-16 16:25:28.688,138782,L_Hip,0.1107,-0.0617,0.9788,0.19,-0.23,0.77,-28.9,21.71,-34.24,0.990753,-0.033326,-0.063204,-0.115085,0.0,0.0,0.0,0,1
2026-06-16 16:25:28.691,138802,L_Hip,0.1063,-0.0739,0.989,0.19,-0.24,0.79,-28.6,20.1,-34.24,0.990753,-0.033326,-0.063204,-0.115085,0.0,0.0,0.0,0,1
2026-06-16 16:25:28.693,138822,L_Hip,0.1225,-0.0661,0.9638,0.19,-0.25,0.77,0.0,0.0,0.0,0.990753,-0.033357,-0.063204,-0.115085,0.0,0.0,0.0,0,1
2026-06-16 16:25:28.696,138842,L_Hip,0.1117,-0.0646,0.9803,0.18,-0.25,0.78,-29.07,21.87,-34.09,0.990753,-0.033357,-0.063204,-0.115085,0.0,0.0,0.0,0,1
2026-06-16 16:25:28.698,138787,L_Ankle,0.0972,0.0261,0.9986,-0.67,-0.37,-1.93,-18.27,23.43,-29.05,0.98703,0.029389,-0.056307,0.147282,0.0,0.0,0.0,0,1
2026-06-16 16:25:28.700,138807,L_Ankle,0.0903,0.0202,0.9875,-0.67,-0.37,-1.92,-18.98,23.09,-29.75,0.98703,0.02942,-0.056307,0.147282,0.0,0.0,0.0,0,1
2026-06-16 16:25:28.703,138827,L_Ankle,0.0864,0.0192,1.0034,-0.66,-0.36,-1.9,0.0,0.0,0.0,0.98703,0.02942,-0.056307,0.147282,0.0,0.0,0.0,0,1
2026-06-16 16:25:28.705,138847,L_Ankle,0.0884,0.0188,0.9923,-0.67,-0.35,-1.92,-18.08,22.9,-28.88,0.98703,0.02942,-0.056307,0.147282,0.0,0.0,0.0,0,1
2026-06-16 16:25:28.707,138792,L_Shank,0.0277,-0.0067,0.9868,1.69,-0.74,-0.41,1.19,11.07,-34.36,0.999298,-0.002197,-0.035524,0.010956,0.0,0.0,0.0,0,1
2026-06-16 16:25:28.709,138812,L_Shank,0.0292,-0.0038,0.9791,1.68,-0.73,-0.4,0.67,10.22,-34.19,0.999298,-0.002167,-0.035524,0.010956,0.0,0.0,0.0,0,1
2026-06-16 16:25:28.712,138832,L_Shank,0.0248,-0.0072,0.995,1.68,-0.74,-0.39,0.0,0.0,0.0,0.999298,-0.002167,-0.035524,0.010956,0.0,0.0,0.0,0,1
2026-06-16 16:25:28.714,138852,L_Shank,0.0296,-0.0092,1.0036,1.69,-0.74,-0.39,1.19,10.4,-34.67,0.999298,-0.002136,-0.035524,0.010956,0.0,0.0,0.0,0,1
2026-06-16 16:25:28.734,138832,L_Hip,0.1092,-0.0631,0.989,0.19,-0.25,0.77,-28.25,20.43,-34.53,0.990753,-0.033326,-0.063204,-0.115085,0.0,0.0,0.0,0,1
2026-06-16 16:25:28.736,138852,L_Hip,0.1063,-0.0646,0.9691,0.2,-0.25,0.77,-28.74,20.91,-34.67,0.990753,-0.033326,-0.063173,-0.115085,0.0,0.0,0.0,0,1
2026-06-16 16:25:28.738,138872,L_Hip,0.1068,-0.0705,0.972,0.19,-0.26,0.77,0.0,0.0,0.0,0.990753,-0.033326,-0.063173,-0.115116,0.0,0.0,0.0,0,1
2026-06-16 16:25:28.740,138892,L_Hip,0.1117,-0.0656,0.9914,0.19,-0.24,0.77,-28.35,23.17,-35.27,0.990753,-0.033357,-0.063173,-0.115085,0.0,0.0,0.0,0,1
2026-06-16 16:25:28.742,138837,L_Shank,0.0262,-0.0092,0.9911,1.68,-0.75,-0.39,0.49,11.4,-33.74,0.999298,-0.002167,-0.035524,0.010956,0.0,0.0,0.0,0,1
2026-06-16 16:25:28.745,138857,L_Shank,0.0199,-0.0072,0.9767,1.68,-0.73,-0.4,0.66,11.24,-33.89,0.999298,-0.002167,-0.035524,0.010956,0.0,0.0,0.0,0,1
2026-06-16 16:25:28.747,138877,L_Shank,0.0145,-0.0048,0.9782,1.69,-0.74,-0.39,0.0,0.0,0.0,0.999298,-0.002167,-0.035524,0.010956,0.0,0.0,0.0,0,1
2026-06-16 16:25:28.749,138897,L_Shank,0.034,-0.0087,0.9906,1.69,-0.74,-0.4,0.84,9.38,-34.65,0.999298,-0.002136,-0.035524,0.010956,0.0,0.0,0.0,0,1
2026-06-16 16:25:28.757,138856,L_Ankle,0.0898,0.0251,1.0014,-0.67,-0.35,-1.91,-19.72,24.87,-30.43,0.98703,0.02942,-0.056307,0.147313,0.0,0.0,0.0,0,1
2026-06-16 16:25:28.759,138876,L_Ankle,0.0942,0.0227,0.9846,-0.65,-0.35,-1.91,-17.07,25.01,-29.2,0.98703,0.02942,-0.056307,0.147313,0.0,0.0,0.0,0,1
2026-06-16 16:25:28.761,138896,L_Ankle,0.0957,0.0251,0.9846,-0.65,-0.35,-1.91,0.0,0.0,0.0,0.98703,0.02945,-0.056307,0.147313,0.0,0.0,0.0,0,1
2026-06-16 16:25:28.763,138916,L_Ankle,0.0987,0.0109,0.9966,-0.66,-0.35,-1.93,-19.16,24.69,-28.9,0.98703,0.02945,-0.056307,0.147313,0.0,0.0,0.0,0,1
2026-06-16 16:25:28.779,138877,L_Ankle,0.0977,0.0197,0.9918,-0.67,-0.35,-1.91,-17.94,24.14,-29.39,0.98703,0.02942,-0.056276,0.147313,0.0,0.0,0.0,0,1
2026-06-16 16:25:28.781,138897,L_Ankle,0.0918,0.0134,0.9904,-0.66,-0.36,-1.91,-18.79,23.62,-28.89,0.98703,0.02942,-0.056246,0.147313,0.0,0.0,0.0,0,1
2026-06-16 16:25:28.783,138917,L_Ankle,0.0869,0.0134,0.9914,-0.67,-0.36,-1.93,-18.61,23.09,-28.72,0.98703,0.02945,-0.056246,0.147313,0.0,0.0,0.0,0,1
2026-06-16 16:25:28.785,138937,L_Ankle,0.0967,0.0236,0.9803,-0.67,-0.37,-1.91,0.0,0.0,0.0,0.98703,0.02945,-0.056246,0.147313,0.0,0.0,0.0,0,1
2026-06-16 16:25:28.787,138882,L_Hip,0.1092,-0.0631,1.004,0.19,-0.25,0.76,-29.07,20.58,-35.83,0.990753,-0.033357,-0.063173,-0.115116,0.0,0.0,0.0,0,1
2026-06-16 16:25:28.789,138902,L_Hip,0.1126,-0.0661,0.9735,0.19,-0.25,0.78,-27.91,21.08,-33.67,0.990753,-0.033357,-0.063173,-0.115116,0.0,0.0,0.0,0,1
2026-06-16 16:25:28.791,138922,L_Hip,0.1058,-0.0681,0.9803,0.19,-0.25,0.79,0.0,0.0,0.0,0.990753,-0.033357,-0.063173,-0.115116,0.0,0.0,0.0,0,1
