python_time,esp32_hw_time,sensor_name,ax,ay,az,gx,gy,gz,mx,my,mz,q0,q1,q2,q3,quat_roll,quat_pitch,quat_yaw,is_paused_flag,t_pose_flag
2026-06-16 15:37:56.070,289229,R_Ankle,0.0224,-0.0106,1.0182,0.75,-1.74,-0.5,-25.39,30.57,-27.69,0.243568,0.091128,0.015351,0.965453,0.0,0.0,0.0,0,0
2026-06-16 15:37:56.072,289249,R_Ankle,0.0233,-0.0151,1.0081,0.76,-1.73,-0.5,-25.38,30.25,-27.38,0.243568,0.091159,0.015351,0.965453,0.0,0.0,0.0,0,0
2026-06-16 15:37:56.075,289374,L_Ankle,0.1286,0.0192,0.9995,5.41,-0.83,-10.29,-95.23,-32.82,-10.41,0.916288,0.047914,-0.063417,0.392529,0.0,0.0,0.0,0,0
2026-06-16 15:37:56.075,289269,R_Ankle,0.0165,-0.0185,0.9986,0.75,-1.71,-0.48,0.0,0.0,0.0,0.243568,0.091159,0.01532,0.965453,0.0,0.0,0.0,0,0
2026-06-16 15:37:56.077,289394,L_Ankle,0.1305,0.0158,0.9755,5.4,-0.82,-10.29,0.0,0.0,0.0,0.916288,0.047914,-0.063448,0.392529,0.0,0.0,0.0,0,0
2026-06-16 15:37:56.078,289289,R_Ankle,0.0184,-0.0146,1.0034,0.76,-1.71,-0.49,-24.38,29.63,-28.29,0.243568,0.091128,0.01532,0.965453,0.0,0.0,0.0,0,0
2026-06-16 15:37:56.079,289414,L_Ankle,0.1217,0.0158,0.977,5.42,-0.83,-10.32,-95.42,-31.58,-9.9,0.916257,0.047914,-0.063478,0.392529,0.0,0.0,0.0,0,0
2026-06-16 15:37:56.082,289434,L_Ankle,0.133,0.0183,0.9822,5.41,-0.83,-10.29,-94.73,-31.24,-10.23,0.916257,0.047945,-0.063448,0.392529,0.0,0.0,0.0,0,0
2026-06-16 15:37:56.086,289247,R_Shank,0.0414,0.8276,0.9956,-0.08,-1.47,-8.41,-15.07,24.76,-21.71,0.930143,0.035493,-0.021455,0.364788,0.0,0.0,0.0,0,0
2026-06-16 15:37:56.086,289385,L_Hip,0.1244,-0.0744,1.0035,-4.13,4.54,2.99,-18.34,18.64,-23.93,0.98706,-0.035829,-0.067324,-0.140904,0.0,0.0,0.0,0,0
2026-06-16 15:37:56.090,289267,R_Shank,0.0512,0.8276,0.997,-0.09,-1.46,-8.42,-15.26,25.27,-20.04,0.930143,0.035493,-0.021485,0.364818,0.0,0.0,0.0,0,0
2026-06-16 15:37:56.090,289405,L_Hip,0.1244,-0.0651,0.9914,-4.15,4.56,2.98,-19.02,17.99,-24.2,0.98706,-0.035829,-0.067324,-0.140904,0.0,0.0,0.0,0,0
2026-06-16 15:37:56.094,289425,L_Hip,0.119,-0.072,0.9962,-4.12,4.55,2.97,0.0,0.0,0.0,0.98706,-0.035798,-0.067324,-0.140904,0.0,0.0,0.0,0,0
2026-06-16 15:37:56.095,289287,R_Shank,0.0448,-2.514,1.0037,-0.09,-1.47,-8.41,0.0,0.0,0.0,0.930143,0.035493,-0.021485,0.364818,0.0,0.0,0.0,0,0
2026-06-16 15:37:56.098,289445,L_Hip,0.1259,-0.0735,0.9924,-4.15,4.54,2.96,-18.16,17.84,-25.23,0.98706,-0.035829,-0.067324,-0.140873,0.0,0.0,0.0,0,0
2026-06-16 15:37:56.098,289307,R_Shank,0.0492,0.8276,1.0028,-0.09,-1.45,-8.41,-16.6,24.96,-20.63,0.930143,0.035493,-0.021516,0.364818,0.0,0.0,0.0,0,0
2026-06-16 15:37:56.101,289252,R_Ankle,0.0101,-0.0136,0.9981,0.76,-1.7,-0.51,-24.38,29.64,-28.9,0.243568,0.091128,0.01532,0.965453,0.0,0.0,0.0,0,0
2026-06-16 15:37:56.102,289272,R_Ankle,0.0106,-0.02,0.9943,0.77,-1.71,-0.5,-26.24,31.05,-28.48,0.243568,0.091128,0.01532,0.965453,0.0,0.0,0.0,0,0
2026-06-16 15:37:56.105,289292,R_Ankle,0.0243,-0.026,0.9971,0.77,-1.7,-0.5,-25.22,30.74,-28.16,0.243568,0.091098,0.015351,0.965453,0.0,0.0,0.0,0,0
2026-06-16 15:37:56.107,289406,L_Hip,0.1239,-0.0749,0.9909,-4.14,4.54,2.98,-17.85,16.88,-24.65,0.98706,-0.035829,-0.067324,-0.140873,0.0,0.0,0.0,0,0
2026-06-16 15:37:56.107,289312,R_Ankle,0.0179,-0.0131,1.024,0.76,-1.7,-0.49,0.0,0.0,0.0,0.243568,0.091098,0.01532,0.965453,0.0,0.0,0.0,0,0
2026-06-16 15:37:56.109,289262,R_Hip,0.0471,0.0015,0.9938,0.25,-1.56,1.77,-18.69,27.44,-31.96,0.913297,-0.006897,-0.041292,-0.405133,0.0,0.0,0.0,0,0
2026-06-16 15:37:56.110,289426,L_Hip,0.1171,-0.0695,0.9977,-4.13,4.54,2.96,-17.63,19.63,-24.52,0.98706,-0.035829,-0.067293,-0.140873,0.0,0.0,0.0,0,0
2026-06-16 15:37:56.112,289282,R_Hip,0.0461,-0.0047,0.9986,0.25,-1.57,1.77,0.0,0.0,0.0,0.913297,-0.006867,-0.041292,-0.405133,0.0,0.0,0.0,0,0
2026-06-16 15:37:56.112,289446,L_Hip,0.121,-0.0789,0.9943,-4.14,4.55,2.97,-18.83,19.44,-23.78,0.98706,-0.035829,-0.067324,-0.140873,0.0,0.0,0.0,0,0
2026-06-16 15:37:56.114,289302,R_Hip,0.0422,0.0152,1.002,0.28,-1.56,1.77,-20.87,25.98,-32.65,0.913266,-0.006897,-0.041292,-0.405133,0.0,0.0,0.0,0,0
2026-06-16 15:37:56.115,289466,L_Hip,0.1092,-0.072,0.9735,-4.14,4.55,2.97,0.0,0.0,0.0,0.98706,-0.035829,-0.067324,-0.140873,0.0,0.0,0.0,0,0
2026-06-16 15:37:56.117,289322,R_Hip,0.0481,0.0093,0.9991,0.27,-1.58,1.78,-19.78,25.61,-32.99,0.913297,-0.006897,-0.041292,-0.405133,0.0,0.0,0.0,0,0
2026-06-16 15:37:56.118,289411,L_Shank,-0.0025,-0.0273,0.9978,1.76,-1.18,-0.19,-5.9,16.0,-22.85,0.990661,-0.005005,-0.025605,0.133702,0.0,0.0,0.0,0,0
2026-06-16 15:37:56.119,289431,L_Shank,0.0023,-0.0234,0.994,1.76,-1.19,-0.19,0.0,0.0,0.0,0.990661,-0.004975,-0.025575,0.133702,0.0,0.0,0.0,0,0
2026-06-16 15:37:56.120,289269,R_Shank,0.0478,1.4688,1.0157,-0.09,-1.46,-8.42,-16.76,25.13,-21.08,0.930143,0.035493,-0.021516,0.364818,0.0,0.0,0.0,0,0
2026-06-16 15:37:56.121,289451,L_Shank,-0.0006,-0.0131,0.9815,1.76,-1.17,-0.2,-5.01,14.83,-24.24,0.990661,-0.005005,-0.025575,0.133702,0.0,0.0,0.0,0,0
2026-06-16 15:37:56.123,289289,R_Shank,0.0497,2.1096,0.9994,-0.08,-1.47,-8.42,-17.12,25.47,-20.47,0.930143,0.035493,-0.021516,0.364818,0.0,0.0,0.0,0,0
2026-06-16 15:37:56.124,289471,L_Shank,0.0111,-0.0121,0.9911,1.75,-1.19,-0.2,-5.19,16.01,-23.48,0.990661,-0.005036,-0.025575,0.133702,0.0,0.0,0.0,0,0
2026-06-16 15:37:56.125,289309,R_Shank,0.0394,-1.6136,0.9999,-0.09,-1.46,-8.41,0.0,0.0,0.0,0.930143,0.035524,-0.021546,0.364788,0.0,0.0,0.0,0,0
2026-06-16 15:37:56.127,289329,R_Shank,0.0409,1.5984,1.0196,-0.09,-1.47,-8.41,-16.76,24.14,-20.19,0.930143,0.035524,-0.021546,0.364818,0.0,0.0,0.0,0,0
