python_time,esp32_hw_time,sensor_name,ax,ay,az,gx,gy,gz,mx,my,mz,q0,q1,q2,q3,quat_roll,quat_pitch,quat_yaw,is_paused_flag,t_pose_flag
2026-06-16 17:31:58.723,77998,L_Hip,0.1087,-0.0754,0.9953,31.51,-12.8,-1.54,-41.39,0.45,-18.28,0.994751,-0.022889,-0.069826,0.071017,0.0,0.0,0.0,0,0
2026-06-16 17:31:58.726,78018,L_Hip,0.1073,-0.0754,0.989,31.49,-12.8,-1.54,-42.44,-0.21,-17.1,0.994751,-0.022889,-0.069826,0.071017,0.0,0.0,0.0,0,0
2026-06-16 17:31:58.728,78038,L_Hip,0.1141,-0.0808,0.9861,31.48,-12.8,-1.54,-41.4,0.77,-17.41,0.994751,-0.022889,-0.069796,0.071017,0.0,0.0,0.0,0,0
2026-06-16 17:31:58.730,78058,L_Hip,0.1107,-0.0676,0.9846,31.48,-12.81,-1.55,-40.91,0.61,-16.69,0.994751,-0.022889,-0.069796,0.071017,0.0,0.0,0.0,0,0
2026-06-16 17:31:58.774,78048,L_Hip,0.1171,-0.0695,0.9933,31.5,-12.8,-1.57,-41.42,0.12,-16.83,0.994751,-0.022889,-0.069826,0.071017,0.0,0.0,0.0,0,0
2026-06-16 17:31:58.775,78068,L_Hip,0.1092,-0.0744,0.9837,31.5,-12.81,-1.57,0.0,0.0,0.0,0.994751,-0.022858,-0.069826,0.071017,0.0,0.0,0.0,0,0
2026-06-16 17:31:58.778,78088,L_Hip,0.1185,-0.0705,0.9851,31.49,-12.8,-1.56,-40.74,0.13,-17.13,0.994751,-0.022889,-0.069826,0.071017,0.0,0.0,0.0,0,0
2026-06-16 17:31:58.780,78108,L_Hip,0.1087,-0.0715,0.9924,31.5,-12.81,-1.56,-41.1,-0.51,-16.54,0.994751,-0.022889,-0.069826,0.070986,0.0,0.0,0.0,0,0
2026-06-16 17:31:58.799,78073,L_Hip,0.1151,-0.0685,0.9812,31.49,-12.81,-1.54,-39.58,-0.64,-17.29,0.994751,-0.022858,-0.069826,0.070986,0.0,0.0,0.0,0,0
2026-06-16 17:31:58.801,78093,L_Hip,0.1097,-0.0671,0.9793,31.49,-12.81,-1.56,0.0,0.0,0.0,0.994751,-0.022858,-0.069826,0.071017,0.0,0.0,0.0,0,0
2026-06-16 17:31:58.803,78113,L_Hip,0.1136,-0.0676,0.9919,31.48,-12.82,-1.54,-40.26,-0.01,-15.83,0.994751,-0.022889,-0.069796,0.071017,0.0,0.0,0.0,0,0
2026-06-16 17:31:58.805,78133,L_Hip,0.1205,-0.0739,0.9667,31.49,-12.78,-1.55,-41.24,-0.02,-18.14,0.994751,-0.022889,-0.069796,0.071017,0.0,0.0,0.0,0,0
2026-06-16 17:31:58.874,78148,L_Hip,0.1136,-0.0759,0.9846,31.48,-12.8,-1.54,-40.75,0.46,-16.55,0.994751,-0.022889,-0.069796,0.071017,0.0,0.0,0.0,0,0
2026-06-16 17:31:58.876,78168,L_Hip,0.1171,-0.0695,0.9822,31.48,-12.8,-1.54,0.0,0.0,0.0,0.994751,-0.022889,-0.069796,0.070986,0.0,0.0,0.0,0,0
2026-06-16 17:31:58.879,78188,L_Hip,0.1161,-0.073,1.0088,31.49,-12.81,-1.55,-42.56,0.59,-18.7,0.994751,-0.022858,-0.069765,0.070986,0.0,0.0,0.0,0,0
2026-06-16 17:31:58.881,78208,L_Hip,0.1136,-0.0779,0.9764,31.49,-12.8,-1.54,-41.25,0.61,-16.69,0.994751,-0.022858,-0.069765,0.070986,0.0,0.0,0.0,0,0
2026-06-16 17:31:58.898,78173,L_Hip,0.1063,-0.073,0.9924,31.5,-12.8,-1.54,-41.57,1.25,-16.69,0.994751,-0.022858,-0.069796,0.070986,0.0,0.0,0.0,0,0
2026-06-16 17:31:58.900,78193,L_Hip,0.1122,-0.0676,0.9866,31.49,-12.8,-1.54,0.0,0.0,0.0,0.994751,-0.022858,-0.069826,0.070986,0.0,0.0,0.0,0,0
2026-06-16 17:31:58.903,78213,L_Hip,0.1136,-0.071,0.987,31.49,-12.8,-1.54,-41.11,-0.51,-16.25,0.994751,-0.022828,-0.069826,0.070986,0.0,0.0,0.0,0,0
2026-06-16 17:31:58.905,78233,L_Hip,0.1136,-0.0735,0.9793,31.47,-12.8,-1.56,-41.25,-0.03,-17.27,0.994751,-0.022828,-0.069826,0.070986,0.0,0.0,0.0,0,0
2026-06-16 17:31:58.948,78223,L_Hip,0.1117,-0.0744,0.9803,31.5,-12.8,-1.55,-41.42,-0.19,-17.41,0.994751,-0.022858,-0.069826,0.070986,0.0,0.0,0.0,0,0
2026-06-16 17:31:58.950,78243,L_Hip,0.118,-0.0754,0.9933,31.49,-12.8,-1.55,0.0,0.0,0.0,0.994751,-0.022858,-0.069826,0.070986,0.0,0.0,0.0,0,0
2026-06-16 17:31:58.953,78263,L_Hip,0.1117,-0.0808,0.9788,31.49,-12.8,-1.54,-40.72,0.46,-18.0,0.994751,-0.022828,-0.069826,0.070986,0.0,0.0,0.0,0,0
2026-06-16 17:31:58.955,78283,L_Hip,0.1122,-0.0744,0.989,31.5,-12.8,-1.55,-41.43,0.12,-16.54,0.994751,-0.022828,-0.069826,0.070986,0.0,0.0,0.0,0,0
2026-06-16 17:31:58.974,78248,L_Hip,0.1117,-0.0828,0.9943,31.49,-12.8,-1.55,-40.6,-0.34,-16.11,0.994751,-0.022828,-0.069857,0.070986,0.0,0.0,0.0,0,0
2026-06-16 17:31:58.976,78268,L_Hip,0.1136,-0.0779,0.9909,31.49,-12.81,-1.55,-40.42,-0.17,-16.55,0.994751,-0.022828,-0.069826,0.070986,0.0,0.0,0.0,0,0
2026-06-16 17:31:58.978,78288,L_Hip,0.1185,-0.0725,0.9938,31.5,-12.81,-1.55,0.0,0.0,0.0,0.994751,-0.022828,-0.069826,0.070986,0.0,0.0,0.0,0,0
2026-06-16 17:31:58.980,78308,L_Hip,0.1171,-0.0739,0.9909,31.51,-12.8,-1.55,-41.94,-0.36,-16.97,0.994751,-0.022828,-0.069826,0.070986,0.0,0.0,0.0,0,0
2026-06-16 17:31:58.999,78273,L_Hip,0.1146,-0.0769,0.9992,31.5,-12.8,-1.57,-40.88,0.94,-17.86,0.994751,-0.022828,-0.069826,0.070986,0.0,0.0,0.0,0,0
2026-06-16 17:31:59.001,78293,L_Hip,0.1151,-0.0744,0.987,31.48,-12.8,-1.57,-41.07,-0.18,-18.29,0.994751,-0.022828,-0.069826,0.070986,0.0,0.0,0.0,0,0
