python_time,esp32_hw_time,sensor_name,ax,ay,az,gx,gy,gz,mx,my,mz,q0,q1,q2,q3,quat_roll,quat_pitch,quat_yaw,is_paused_flag,t_pose_flag
2026-06-16 16:16:42.669,2615929,L_Ankle,0.0472,-0.2651,0.9611,5.42,2.0,-9.58,17.15,35.18,-3.72,-0.747887,0.05417,0.114322,-0.651601,0.0,0.0,0.0,0,0
2026-06-16 16:16:42.670,2615808,R_Hip,-0.1738,-0.9869,0.0216,0.25,-2.29,2.78,-16.13,4.43,-39.08,0.146153,0.033265,0.649861,-0.745079,0.0,0.0,0.0,0,0
2026-06-16 16:16:42.673,2615949,L_Ankle,0.0144,-0.2612,0.9616,5.45,2.0,-9.58,0.0,0.0,0.0,-0.747887,0.054933,0.113651,-0.651692,0.0,0.0,0.0,0,0
2026-06-16 16:16:42.674,2615828,R_Hip,-0.1782,-0.9899,0.0115,0.27,-2.51,2.96,-14.5,4.98,-39.59,0.146855,0.032991,0.649861,-0.744987,0.0,0.0,0.0,0,0
2026-06-16 16:16:42.676,2615969,L_Ankle,0.0232,-0.2553,0.963,5.48,1.94,-9.54,15.72,36.62,-4.08,-0.747887,0.055757,0.112857,-0.651753,0.0,0.0,0.0,0,0
2026-06-16 16:16:42.679,2615929,L_Hip,-0.2703,0.8592,0.4187,-4.61,2.57,0.41,16.66,3.54,-36.61,0.855495,0.46556,0.207801,0.090396,0.0,0.0,0.0,0,0
2026-06-16 16:16:42.681,2615949,L_Hip,-0.2885,0.8533,0.4395,-4.61,2.46,0.35,16.33,5.14,-35.16,0.856014,0.465194,0.207312,0.088473,0.0,0.0,0.0,0,0
2026-06-16 16:16:42.685,2615969,L_Hip,-0.2968,0.8513,0.441,-4.62,2.42,0.32,0.0,0.0,0.0,0.856563,0.464766,0.206824,0.086459,0.0,0.0,0.0,0,0
2026-06-16 16:16:42.686,2615812,R_Hip,-0.1757,-0.9738,0.0389,0.38,-4.03,3.3,-15.4,4.43,-38.39,0.15305,0.030519,0.64919,-0.744407,0.0,0.0,0.0,0,0
2026-06-16 16:16:42.690,2615989,L_Hip,-0.3145,0.8278,0.4356,-4.63,2.33,0.31,14.97,3.83,-36.0,0.857143,0.464309,0.206336,0.084323,0.0,0.0,0.0,0,0
2026-06-16 16:16:42.691,2615832,R_Hip,-0.2043,-0.965,0.0177,0.38,-4.12,3.24,0.0,0.0,0.0,0.154668,0.029695,0.648885,-0.744377,0.0,0.0,0.0,0,0
2026-06-16 16:16:42.695,2615852,R_Hip,-0.2157,-0.9703,0.0216,0.39,-4.16,3.19,-15.95,5.34,-38.23,0.156316,0.028748,0.64861,-0.744316,0.0,0.0,0.0,0,0
2026-06-16 16:16:42.696,2615936,L_Shank,-0.004,-0.1971,0.9695,1.67,0.16,-1.28,17.54,32.97,-10.07,0.860469,-0.095981,-0.025025,0.49971,0.0,0.0,0.0,0,0
2026-06-16 16:16:42.699,2615872,R_Hip,-0.227,-0.9635,0.036,0.4,-4.29,3.08,-17.41,4.25,-39.25,0.158025,0.027772,0.648274,-0.744255,0.0,0.0,0.0,0,0
2026-06-16 16:16:42.700,2615937,L_Shank,0.0018,-0.1956,0.9662,1.67,0.25,-1.32,0.0,0.0,0.0,0.860866,-0.096164,-0.024659,0.499008,0.0,0.0,0.0,0,0
2026-06-16 16:16:42.703,2615957,L_Shank,-0.0103,-0.2025,0.983,1.67,0.35,-1.32,17.35,32.11,-9.28,0.861293,-0.096438,-0.024232,0.498215,0.0,0.0,0.0,0,0
2026-06-16 16:16:42.705,2615977,L_Shank,-0.0265,-0.201,0.9743,1.67,0.57,-1.35,16.14,33.99,-10.38,0.861751,-0.096805,-0.023682,0.497391,0.0,0.0,0.0,0,0
2026-06-16 16:16:42.708,2615941,L_Ankle,0.0227,-0.2514,0.9496,5.53,1.78,-9.3,15.39,35.2,-4.09,-0.747856,0.056734,0.111942,-0.651845,0.0,0.0,0.0,0,0
2026-06-16 16:16:42.712,2615961,L_Ankle,-0.0002,-0.2715,0.953,5.5,1.59,-8.9,16.1,36.26,-2.72,-0.747826,0.057772,0.110935,-0.651967,0.0,0.0,0.0,0,0
2026-06-16 16:16:42.714,2615981,L_Ankle,0.0256,-0.2568,0.9592,5.48,1.58,-8.74,0.0,0.0,0.0,-0.747795,0.058931,0.109775,-0.65212,0.0,0.0,0.0,0,0
2026-06-16 16:16:42.718,2616001,L_Ankle,0.0374,-0.2558,0.9443,5.41,1.83,-8.77,17.15,35.89,-2.7,-0.747703,0.060183,0.108524,-0.652272,0.0,0.0,0.0,0,0
2026-06-16 16:16:42.721,2615951,L_Hip,-0.3307,0.8238,0.4444,-4.61,2.25,0.32,15.96,3.84,-35.15,0.857753,0.46379,0.205817,0.082125,0.0,0.0,0.0,0,0
2026-06-16 16:16:42.722,2615971,L_Hip,-0.3419,0.8135,0.4506,-4.6,2.28,0.35,16.25,1.91,-34.56,0.858394,0.46324,0.205329,0.079867,0.0,0.0,0.0,0,0
2026-06-16 16:16:42.725,2615991,L_Hip,-0.3464,0.8116,0.4356,-4.61,2.29,0.35,15.15,4.0,-36.73,0.859035,0.46263,0.20484,0.077578,0.0,0.0,0.0,0,0
2026-06-16 16:16:42.727,2616011,L_Hip,-0.3552,0.7983,0.455,-4.58,2.37,0.41,0.0,0.0,0.0,0.859676,0.46205,0.204352,0.07532,0.0,0.0,0.0,0,0
2026-06-16 16:16:42.730,2615857,R_Ankle,-0.0912,-0.1469,1.0048,1.55,-0.26,0.57,-17.76,-21.04,-22.55,0.971099,-0.018097,-0.014191,0.237434,0.0,0.0,0.0,0,0
2026-06-16 16:16:42.730,2615962,L_Shank,-0.0509,-0.2044,0.9705,1.59,0.96,-1.33,17.35,33.8,-8.68,0.862209,-0.097293,-0.02295,0.496536,0.0,0.0,0.0,0,0
2026-06-16 16:16:42.733,2615877,R_Ankle,-0.102,-0.1464,1.0053,1.6,-0.13,0.58,0.0,0.0,0.0,0.970977,-0.017853,-0.013337,0.238075,0.0,0.0,0.0,0,0
2026-06-16 16:16:42.733,2615982,L_Shank,-0.0612,-0.2181,0.9575,1.59,1.04,-1.3,17.0,31.77,-8.96,0.862667,-0.097903,-0.022065,0.495682,0.0,0.0,0.0,0,0
2026-06-16 16:16:42.735,2615897,R_Ankle,-0.1054,-0.1355,1.0072,1.66,-0.01,0.61,-18.44,-21.37,-21.94,0.970824,-0.017579,-0.012299,0.238807,0.0,0.0,0.0,0,0
2026-06-16 16:16:42.735,2616002,L_Shank,-0.0582,-0.1985,0.9585,1.58,1.12,-1.29,0.0,0.0,0.0,0.863094,-0.098636,-0.021088,0.494858,0.0,0.0,0.0,0,0
2026-06-16 16:16:42.738,2615917,R_Ankle,-0.1074,-0.1196,1.0024,1.74,0.22,0.61,-18.25,-21.23,-20.24,0.970641,-0.017304,-0.011048,0.23954,0.0,0.0,0.0,0,0
