python_time,esp32_hw_time,sensor_name,ax,ay,az,gx,gy,gz,mx,my,mz,q0,q1,q2,q3,quat_roll,quat_pitch,quat_yaw,is_paused_flag,t_pose_flag
2026-06-16 15:55:13.816,1326962,R_Hip,0.0436,0.0006,0.9982,0.27,-1.57,1.77,-17.78,27.62,-33.16,0.941435,-0.003601,-0.041353,-0.334574,0.0,0.0,0.0,0,0
2026-06-16 15:55:13.816,1327097,L_Ankle,0.0815,0.0217,0.9938,5.4,-0.85,-10.3,-18.14,-4.96,-47.17,0.991729,0.017365,-0.055605,-0.114231,0.0,0.0,0.0,0,0
2026-06-16 15:55:13.818,1326982,R_Hip,0.0476,0.0132,0.9924,0.28,-1.58,1.79,0.0,0.0,0.0,0.941435,-0.003632,-0.041353,-0.334544,0.0,0.0,0.0,0,0
2026-06-16 15:55:13.818,1327117,L_Ankle,0.0815,0.032,0.9918,5.41,-0.84,-10.29,0.0,0.0,0.0,0.991729,0.017396,-0.055574,-0.114231,0.0,0.0,0.0,0,0
2026-06-16 15:55:13.821,1327002,R_Hip,0.0412,0.0079,0.9789,0.27,-1.58,1.77,-19.23,25.79,-31.45,0.941435,-0.003601,-0.041353,-0.334544,0.0,0.0,0.0,0,0
2026-06-16 15:55:13.821,1327137,L_Ankle,0.0835,0.0315,0.9938,5.41,-0.84,-10.29,-19.2,-5.66,-48.21,0.991729,0.017365,-0.055574,-0.114231,0.0,0.0,0.0,0,0
2026-06-16 15:55:13.823,1327022,R_Hip,0.0402,0.0123,0.9924,0.27,-1.57,1.78,-18.32,26.34,-30.93,0.941435,-0.003601,-0.041353,-0.334544,0.0,0.0,0.0,0,0
2026-06-16 15:55:13.823,1327157,L_Ankle,0.0756,0.0227,0.999,5.4,-0.83,-10.29,-17.63,-5.86,-48.35,0.991729,0.017396,-0.055574,-0.114231,0.0,0.0,0.0,0,0
2026-06-16 15:55:13.824,1326967,R_Ankle,0.0135,-0.0076,1.0072,0.76,-1.74,-0.5,-12.13,31.99,-31.27,0.108921,0.085818,0.029267,0.989898,0.0,0.0,0.0,0,0
2026-06-16 15:55:13.826,1326987,R_Ankle,0.0081,-0.0111,1.0058,0.76,-1.74,-0.49,-11.08,32.61,-29.41,0.108921,0.085818,0.029267,0.989898,0.0,0.0,0.0,0,0
2026-06-16 15:55:13.828,1327007,R_Ankle,0.0155,-0.0166,0.9986,0.77,-1.73,-0.48,0.0,0.0,0.0,0.108921,0.085818,0.029267,0.989898,0.0,0.0,0.0,0,0
2026-06-16 15:55:13.830,1327111,L_Shank,-0.005,-0.0229,0.9849,1.75,-1.19,-0.19,-2.56,16.54,-24.6,0.9729,-0.002747,-0.025666,0.229652,0.0,0.0,0.0,0,0
2026-06-16 15:55:13.831,1327027,R_Ankle,0.0145,-0.0106,1.0038,0.77,-1.72,-0.49,-11.78,32.95,-31.27,0.108921,0.085818,0.029267,0.989898,0.0,0.0,0.0,0,0
2026-06-16 15:55:13.833,1327131,L_Shank,0.0008,-0.0278,0.9863,1.77,-1.18,-0.2,-2.74,16.7,-23.82,0.9729,-0.002747,-0.025666,0.229652,0.0,0.0,0.0,0,0
2026-06-16 15:55:13.834,1327151,L_Shank,-0.0025,-0.0229,0.9887,1.77,-1.2,-0.19,-4.15,16.0,-22.87,0.9729,-0.002716,-0.025666,0.229652,0.0,0.0,0.0,0,0
2026-06-16 15:55:13.836,1327171,L_Shank,0.0033,-0.0248,0.9782,1.77,-1.19,-0.2,0.0,0.0,0.0,0.9729,-0.002716,-0.025666,0.229652,0.0,0.0,0.0,0,0
2026-06-16 15:55:13.838,1327119,L_Ankle,0.0835,0.0339,0.9818,5.41,-0.85,-10.29,-18.17,-5.68,-49.21,0.991729,0.017396,-0.055574,-0.114231,0.0,0.0,0.0,0,0
2026-06-16 15:55:13.840,1327139,L_Ankle,0.0844,0.0227,0.9813,5.38,-0.84,-10.29,0.0,0.0,0.0,0.991729,0.017396,-0.055574,-0.114231,0.0,0.0,0.0,0,0
2026-06-16 15:55:13.841,1326988,R_Hip,0.0466,0.0103,0.9953,0.28,-1.58,1.8,-18.32,26.71,-32.3,0.941435,-0.003601,-0.041353,-0.334544,0.0,0.0,0.0,0,0
2026-06-16 15:55:13.842,1327159,L_Ankle,0.081,0.0178,0.9808,5.39,-0.83,-10.3,-18.14,-6.03,-47.85,0.991729,0.017426,-0.055574,-0.114231,0.0,0.0,0.0,0,0
2026-06-16 15:55:13.843,1327008,R_Hip,0.0407,0.0108,0.9885,0.26,-1.59,1.77,-18.32,27.07,-31.96,0.941435,-0.003601,-0.041353,-0.334544,0.0,0.0,0.0,0,0
2026-06-16 15:55:13.846,1327179,L_Ankle,0.0854,0.0163,0.9933,5.41,-0.83,-10.29,-18.65,-7.26,-48.38,0.991729,0.017426,-0.055574,-0.114231,0.0,0.0,0.0,0,0
2026-06-16 15:55:13.847,1327028,R_Hip,0.0427,0.0054,0.9861,0.28,-1.56,1.77,-19.78,27.08,-33.33,0.941435,-0.003601,-0.041383,-0.334544,0.0,0.0,0.0,0,0
2026-06-16 15:55:13.849,1327048,R_Hip,0.0417,0.0152,1.002,0.26,-1.57,1.78,-18.87,27.26,-31.79,0.941435,-0.003571,-0.041353,-0.334544,0.0,0.0,0.0,0,0
2026-06-16 15:55:13.859,1327141,L_Ankle,0.0746,0.0168,1.0034,5.4,-0.86,-10.3,-18.34,-5.5,-49.05,0.991729,0.017426,-0.055605,-0.114231,0.0,0.0,0.0,0,0
2026-06-16 15:55:13.861,1327161,L_Ankle,0.081,0.0276,1.0,5.39,-0.85,-10.29,0.0,0.0,0.0,0.991729,0.017426,-0.055574,-0.114231,0.0,0.0,0.0,0,0
2026-06-16 15:55:13.863,1327181,L_Ankle,0.0795,0.0188,0.988,5.39,-0.83,-10.29,-18.13,-6.03,-47.51,0.991729,0.017426,-0.055574,-0.114231,0.0,0.0,0.0,0,0
2026-06-16 15:55:13.865,1327201,L_Ankle,0.0869,0.028,0.9942,5.4,-0.85,-10.3,-18.18,-4.97,-49.21,0.991729,0.017396,-0.055574,-0.114231,0.0,0.0,0.0,0,0
2026-06-16 15:55:13.865,1327013,R_Hip,0.0486,0.0079,1.0001,0.26,-1.57,1.8,-17.78,27.26,-33.5,0.941435,-0.003571,-0.041353,-0.334544,0.0,0.0,0.0,0,0
2026-06-16 15:55:13.867,1327033,R_Hip,0.0431,0.0064,0.9881,0.27,-1.58,1.78,-17.59,27.44,-31.96,0.941435,-0.003571,-0.041383,-0.334544,0.0,0.0,0.0,0,0
2026-06-16 15:55:13.869,1327053,R_Hip,0.0456,0.0045,0.9958,0.25,-1.58,1.77,-20.14,27.44,-32.31,0.941435,-0.003571,-0.041383,-0.334544,0.0,0.0,0.0,0,0
2026-06-16 15:55:13.871,1327152,L_Hip,0.118,-0.0769,0.9914,-4.16,4.5,2.97,-5.38,33.24,-25.19,0.994324,-0.033601,-0.068117,-0.07416,0.0,0.0,0.0,0,0
2026-06-16 15:55:13.872,1327073,R_Hip,0.0505,-0.0008,0.9876,0.27,-1.56,1.77,0.0,0.0,0.0,0.941435,-0.003571,-0.041383,-0.334544,0.0,0.0,0.0,0,0
2026-06-16 15:55:13.873,1327172,L_Hip,0.1136,-0.072,0.9866,-4.14,4.51,2.96,0.0,0.0,0.0,0.994324,-0.033601,-0.068117,-0.07416,0.0,0.0,0.0,0,0
2026-06-16 15:55:13.875,1327192,L_Hip,0.1269,-0.0739,0.9929,-4.16,4.51,2.98,-5.74,33.23,-24.02,0.994324,-0.033601,-0.068117,-0.07416,0.0,0.0,0.0,0,0
2026-06-16 15:55:13.878,1327212,L_Hip,0.1215,-0.0646,0.9769,-4.18,4.5,2.96,-6.08,32.58,-24.59,0.994324,-0.033601,-0.068117,-0.07416,0.0,0.0,0.0,0,0
2026-06-16 15:55:13.905,1327186,L_Shank,0.0003,-0.0092,0.9887,1.77,-1.19,-0.19,-3.97,16.86,-23.35,0.9729,-0.002686,-0.025697,0.229652,0.0,0.0,0.0,0,0
2026-06-16 15:55:13.907,1327187,L_Shank,0.0003,-0.018,0.9849,1.75,-1.18,-0.2,-3.09,15.68,-23.81,0.9729,-0.002686,-0.025666,0.229652,0.0,0.0,0.0,0,0
